,text,tag,senti_polarity
679, 【新型冠状病毒疫情防控的句子】今年春节不走亲，疫情新闻多关心。冠状病毒太严重，呆在家里别乱动。勤洗双手多通风，保护家人多用功。常用药物体温计，为了健康备抽屉。小感小冒要分清，没事别往医院奔。紧急出门戴口罩，鼻子嘴巴要遮好。人口密集莫乱窜，小心病毒在作乱。酒席聚会更要防，莫要图乐上天堂。外来朋友请上报，你好他好大家好。相信党委和政府，身体健康不痛苦。捐款捐物防疫情，争做中华好公民。疫情面前莫恐慌，相信政府党中央。健康防疫力量大，一切困难都不怕。,乐观,positive
680, #科学抗击疫情#正确对待疫情。疫情不可怕，可怕的是人心！唯有万众一心，方可攻克疫情！从我做起，注意卫生，拒绝谣言！,乐观,positive
681, 疫情来袭的日子，在家宅着做饭是一件很幸福的事。媳妇儿孩子能吃得开开心心，我也能在案板灶头尽情享受！做饭的乐趣，不就在于此吗？暖胃……暖心……,乐观,positive
682, 不要想让所有人都喜欢你，也不是所有人都希望你好，所以你也没必要对所有人好。你好，十月。这次疫情挺严重，政府号召要响应。,乐观,positive
683, 【疫情防护的句子】新冠病毒袭，健康第一位。预防很重要，千万莫大意。居家最安全，开窗常换气。无事不外出，减少感染率。出门戴口罩，不往人群挤。咳嗽打喷嚏，要捂住口鼻。动物也致病，不要吃野味。接触能传播，洗手要牢记。大手拉小手，谣言不要畏。保护好家人，平安添喜气。,乐观,positive
684, 我该努力了，不为别的，只为了自己想去的地方，想要的东西我会自己给自己。红白喜事要创新，不办酒席不收情。,乐观,positive
685, 肺炎疫情来袭，大家应减少外出，加强防护，做一个有责任有担当的武汉人。同时感谢奋战在一线的医护人员，请你们在护佑这座城市的同时保护好自己!向你们的无畏逆行致敬!湖北加油!武汉加油!,乐观,positive
686, 群策群力抗疫情，平心静气过年景!在亿万人民面前，不仅能够克服疫情，而且能够快速把它解决掉。每天刷屏的疫情信息，人心善恶昭然。我们需要真实的信息，也需要一切正能量的信息，但绝不需要被恶意制造的信息和传播的恐慌气氛。祝福每个人新春快乐，鼠年平安顺利，同时消灭一切害人虫!,乐观,positive
687, 姑娘们，你现在拼命的努力读书和工作，是为了以后远离只想娶个保姆回家的男人。发现疫情早隔离，防范疫情靠自己。,乐观,positive
688, 朝着一个目标不停的向前，不断努力的付出，哪怕你现在的人生是从零开始，你都可以做得到。走亲访友往后推，保重健康都应该。,乐观,positive
689, 在这个豆蔻年华，谁不会犯错。如果犯了错，就要坚强的去面对你的错误，正是花季最美的时刻。疫情期间莫瞎串，冠状病毒蛮厉害。,乐观,positive
690, 人，不总是能得到自己想要的，但如果愿意努力，也许在某一天我们会找到自己真正需要的。别扎堆，不恐慌，少外出，少熬夜，,乐观,positive
691, 这个世界，不会因为你的懦弱无能，而停下脚步，你若不勇敢，没人替你坚强。冠状病毒感染强，飞沫传播最难防。,乐观,positive
692, 这次的疫情果然像一面照妖镜，人生百态尽显，个体的力量就算再微乎其微，也能上成千上百人的努力功亏一篑。希望疫情早点过去！,乐观,positive
693, 因为，约还没有赴，你还没有见着，事还没有成。所以，为之千千万万遍努力。广大村民同志们，为防疫情不出门。,乐观,positive
694, 一场疫情，让我们明白：人性的真善美，不是传言，无私奉献的人，真的存在。国难当头，充满危险，医务人员冲锋在前，没有这些伟大的逆行者守护，哪有我们今日的健康和平安。希望疫情早点过去！,乐观,positive
695, 女生都想做一菲，男生都喜欢诺澜。我们学会了坚强，却比不上那脆弱的一跌。黄石人，不乱窜，冠状病毒在作乱,乐观,positive
696, 我就是我是颜色不一样的烟火天空海阔要做最坚强的泡沫，要相信自己你是最棒的。多喝水、勤洗手，不信谣、不传谣，,乐观,positive
697, 双闰年、双闰月、双立春，“鼠年难逢双立春”“一年两个春，石头缝中出黄金”，没有一个冬天不可逾越，没有一个春天不会来临，无论2020开头多么艰难，相信阳光终会到来!希望如约而至不仅有温暖的春天，还有平安的你!,乐观,positive
698, 能激励你，温暖你，感动你的，不是励志语录心灵鸡汤，而是身边比你优秀的人比你还努力！病毒疫情特殊病，普通疫苗不得行。,乐观,positive
699, 【新型冠状病毒疫情防控的句子大全】乡亲们好中午好，又是一年春来早。亲人归家来团聚，一场疫情突来到。新型冠状病毒狠，偷袭武汉四处扰。既然来了不要怕，党和国家有妙招。领导专家武汉到，可防可控可治疗。话说此物是个啥？让我给你来絮叨。毒物源于野动物，有人嘴馋中了招。染上症状像感冒，发热干咳胸烦躁。飞沫接触人传人，离开活体就死掉。高温酒精能灭杀，空气眼光传不了。防控此毒也不难，居家隔离戴口罩。湖北武汉各位亲，回到家乡莫乱跑。不出行也不走动，十四天后看成效。此毒能够害死人，千万别把运气靠。婚期喜事要延迟，各类活动都取消。不听招呼不听劝，恶意传染戴手铐。诸位乡亲要注意，春季容易患感冒。遇病不能一概论，不慌不忙来治好。出现感冒和发烧，镇村医生先诊疗。若有武汉接触史，救治等级即提高。县上专家医疗组，拨打120立马到。镇村干部为人民，冲在一线生命冒。为了病毒不进村，设站布点关守牢。走村入户搞宣传，发动群众互相找。武汉归家要自觉，主动电话来报告。分片包组做观测，支部党员桥头堡。如今激战正酣时，干群齐心不可逃。相信党委和政府，能把病毒都灭掉。,乐观,positive
700, 嚣张冷酷狂躁冷漠，不是善良人用的字眼；坚强充实自由奋斗进取与悲观的人无缘。对医生，不隐瞒，放轻松，遵医嘱，,乐观,positive
701, 如果这次疫情放过了人类，请人类今后放过野生动物。如果这次疫情被医护人员击败，那么请今后更加善待医护人员。,乐观,positive
702, 只要有一种无穷的自信充满了心灵，再凭着坚强的意志和独立不羁的才智，总有一天会成功的。这个疫情传的欢，为了大家早相见。,乐观,positive
703, 看到病例增多我也很痛心，还有那么多人因为疫情失去了生命，而我能做的只是呆在家祈祷着疫情能够好转。工作在一线的医护人员，你们辛苦了！谢谢你们，你们是最靓丽的风景线！也要感谢其他为疫情做出努力的工作人员，你们都是最棒的！武汉加油！我们一定会共同迈过这个坎，奔向更美好的未来！,乐观,positive
704, 按自己希望的方式生活不叫自私，要求別人按照自己希望的方式生活才叫自私。坚守初心好儿郎，不辱使命百姓康。,乐观,positive
705, 努力和汗水，会让我们在青春的时光里，每一分钟都落地有声，每一秒钟都熠熠生辉。党的领导力量大，什么困难都不怕。,乐观,positive
706," 你我对生活不定会有这些态度,虽然很难做到,但我正努力做到,你呢...?婚礼宴生日趴，不妨往后调一调，外来人实登记。",乐观,positive
707, 虽然目前的疫情致使每天不能出门，但是这不应该变成自己懒惰的借口，今天一定要好好想想往后的生活应该怎么安排。,乐观,positive
708, 性命，就像一场永无休止的苦役，不好惧怕和拒绝困苦，超越困苦，就是生活的强者。任何经历都是一种累积，累积的越多，人就越成熟;经历的越多，性命就越有厚度。,乐观,positive
709, 羡慕别人不能为你带来进步，每一条人生路都值得走，就看你怎么走，怎么努力，怎么用心。爱心奉献全力尽，扎实工作护百姓，,乐观,positive
710, “新年的钟声响彻九州，疾病与灾难都会成为岁月的尘埃。总会有一天，这里没有歇斯底里的哭喊，没有绝望与黑暗,乐观,positive
711, 我从来不羡慕别人，我知道我想要的，都可以通过我自己的不断努力，最终还是会得到。出门就把口罩戴，切莫随意乱吐痰。,乐观,positive
712, 人生，多一分欢乐，就会少一分悲苦……生命就是感悟，生命就是懂得……是因为经历才懂得，是因为懂得才珍惜，是因为珍惜才在乎……感谢生命所给予我们的一切……珍惜生命，敬畏生命，武汉加油，中国加油!,乐观,positive
713, 深深的歌在岗替班，我们全员戴口罩上班，面对疫情，大部分人们都成熟冷静理智。希望全国人民团结一致，早日战胜疫情。,乐观,positive
714, 我告诉你，现在不努力，等你将来当你步入社会的时候，你拼不了爹也拼不了妈，只能拼多多。只要还有一袋盐，不上银行去取钱。,乐观,positive
715, 给生活一个微笑的理由，给自己一个努力的理由，将岁月打磨成一把锋利的剑，把所有苦难刺穿。早治疗，对自己负责，对他人负责。,乐观,positive
716, 坚持就是胜利，大家挺住了，在家没啥，我们一起共渡难关。困难只是一时，不会是一直。有患难，也会有幸福，只要心理依然有爱。让世界看看中国的强大暨凝聚力，中国加油，武汉加油。,乐观,positive
717, 山不辞土，故能成其高；海不辞水，故能成其深！每一发奋努力的背后，必有加倍的赏赐。不懒惰来不泄气，康健身心免疫力。,乐观,positive
718, 武汉这座城从来就是压不垮的，武汉人从来就是坚忍不拔敢于胜利的，再加上全国人民与这座城、这些人，心手相连、风雨同舟，最后的胜利一定属于武汉！加油，武汉！,乐观,positive
719, 【防控抗疫口诀】楼内企业要记牢复工平台先备案，防疫物资储备好。返岗人员严把控，员工信息每日报。推广弹性工作法，灵活就餐多提倡。集中来访不接待，会议活动少召开。,乐观,positive
720, 成长就像走夜路一样，既没有灯也没什么人，但正因为黎明很美，所以你要努力地走下去！不走亲，不访友，不在外边到处走。,乐观,positive
721, 天佑中华，众志成城，共渡难关!风雨过后一定有彩虹!武汉加油!中国加油!灾难我们一起面对，一起承受!一定能打赢这场没有硝烟的战争!,乐观,positive
722, 虽然不能出门，但是真的太喜欢这种睡起来，老爸老妈在做饭，电视里放着综艺的，时不时去厨房看一下的感觉啦，超超幸福的～,乐观,positive
723, 致敬每一名奋战一线的无名英雄，你们辛苦了！只愿待武汉樱花盛开时，我们还能共赴一场热干面之约！武汉我们等你，中国加油！,乐观,positive
724, 村民们面对突发疫情，要做好预防！少出门，勤洗手，吃熟食，戴口罩;不去人群密集处;不随便摸口鼻揉眼睛;打喷嚏以纸巾遮掩;避免一切可能的传播途径。,乐观,positive
725, 只有十分的努力，才能看上去毫不费力！做了，能改变一点是一点，不去做，永远不可能怎么样。疫情莫去凑热闹，出门必须戴口罩。,乐观,positive
726, 让积极打败消极，让宽容打败计较，让快乐打败忧郁，让勤奋打败懒惰，让坚强打败脆弱。不是和你过不去，利国利家利自己。,乐观,positive
727, 你能承载多少卑贱，便能驾驭多少荣耀，没有突如其来的运气，只有不为人知的努力。党和政府全力控，为咱百姓安与全。,乐观,positive
728, 最好不过余生只有你，最坏不过余生都是回忆。只希望，余光是你余生也是你。管住我们我们的脚，不践踏花草。,乐观,positive
729, 希望宝贝在新的学期里有新的进步，尊敬老师，爱护同学，上课认真听，能积极发言。大家一定要牢记，公共场所不要去。,乐观,positive
730, 别让低质量的勤奋毁了你，你真正喜欢想要的，没有一样是可以轻易得到的，这就是努力的理由。这个春节莫瞎串，冠状病毒藏武汉。,乐观,positive
731, 人生最后悔的事，莫过于年轻时没有好好学习，青春时光里没有努力奋斗。来势汹汹心不善，各家各户把门关。,乐观,positive
732, 2020年，原本是满心欢喜地期待着新的一年。而春节伊始，却被一场新型肺炎搞得生灵涂炭、人心惶惶。远比想象的更严重可怕。场灾难，一直在提醒着我们要学会珍惜。是病毒无情人有情！家齐心协力众志成城！日战胜疫情，迎接美好生活！国加油!,乐观,positive
733, 为了房子，为了媳妇，为了家人，努力工作一品句子网，好好赚钱，改掉坏习惯，承担起该有的责任，加油。有疫情，不可怕，一心要听党的话。,乐观,positive
734, 医护人员耐心地劝说老人吃饭。看着十分感动。病患一定要努力吃饭，我知道这很难，但是我们不要被病毒打败!一定要挺住!医护人员守护着病患，我们守护着你们，全国人民都会是你们的后盾!加油武汉!,乐观,positive
735, 为了社会，为了以后的美好生活，更为了家人们，非常时期请大家都宅在家里。通过官方渠道了解疫情，不信谣更不传谣。做到正确认识，不恐慌也不要盲目乐观!武汉只是暂时生病了，武汉的封城也是中国的大爱，请大家不要对武汉恐慌，更不要排斥武汉，相信武汉不久定会病愈。加油武汉，加油湖北，加油中国!,乐观,positive
736, 如果你希望成功，就不要灰心，因为灰心就会失望，失望就会动摇信念，动摇信念就会失败。保持揉搓二十秒，再用流水来冲净。,乐观,positive
737, 懂得选择，才能幸福；懂得大气，才能快乐；懂得承受压力，才能撑起生命的坚强。十月你好！总书记，号令响，省市县，党旗扬。,乐观,positive
738, 致敬所有奋战在一线的医务工作者和科研人员，特殊时期希望大家勤洗手，不聚会，少出门，保护好自己和他人，武汉加油！中国加油！我们一定可以打赢这场仗！,乐观,positive
739, 哪里的岁月静好，不过是有人替你负重前行罢了，每一个患者和一线人员的背后，都有一段感人的感情，没看一个故事，都会感动。致敬白衣天使！,乐观,positive
740, 坚持把简单的事情做好就是不简单，坚持把平凡的事情做好就是不平凡。所谓成功，就是在平凡中做出不平凡的坚持。,乐观,positive
741, 感谢白衣天使们的无私付出，戴口罩勤洗手少出门，从我做起!武汉加油，中国加油!30、牵挂身处疫情一线的每一个同胞，我们虽然无法身至但我们心连心，深深的祝福愿你幸福平安，加油武汉，加油中国,乐观,positive
742, 与其用泪水悔恨今天，不如用汗水拼搏今天。当眼泪流尽的时候，留下的应该是坚强。大地震，在汶川，生死不离感上天。,乐观,positive
743, 一场突如其来的疫情打乱了我们所有过年的计划，有的人取消了婚礼，有的人取消了聚会，有的人取消了旅游，大多数人取消了拜年，舅舅们也不用怕外甥去拜年要红包不给红包就剃头了。我们所有人都憋着一股要出去浪的洪荒之力。今天，战疫取得胜利了!,乐观,positive
744, 等待不苦，苦的是没有希望的等待，既然是没有希望的等待，那为何还要苦苦等待？凡是湖北回来的，第一时间要报备。,乐观,positive
745, 真正的英雄，並非天生的勇士，而是雙腿顫抖著，也要響應召喚往前衝去。向他们致敬!期待著災難結束後可以請他喝酒。,乐观,positive
746, 接受自己有脆弱的时候，我们才有可能变坚强；接受自己有黑暗的时候，我们才有可能变阳光。祝愿健康不生病，平安幸福好家庭。,乐观,positive
747, “永远都别改变自己，永远都别让自己变化，永远都别让自己随波逐流，永远都别让自己因为环境或别人改变自己，从始至终做那个原本的自己。当有一天你有时间静下来回顾自己人生的时候，你一定会庆幸自己这么做了！”今天是我的生日！感谢让我遇见了你！祝自己生日快乐！,乐观,positive
748, 【防控抗疫口诀】企业复工先备案，备案推广用平台。每晚更新备案表，反馈楼宇当准入。物资渠道要畅通，检查监督抓落实。,乐观,positive
749, 等疫情结束后，重新开始。人生总是这样十有八九不如意，重新开始，不偏不倚，依然满怀希望。一切都是最好的安排。越努力越幸运！,乐观,positive
750, 人人都希望追求到美好，其实美好就是无止境的追求。不管选择做什么，要一直在路上。传染病的共同点，控制不力要蔓延。,乐观,positive
751, 以前总理说“多难兴邦”。兴邦的从来不是灾难，而是应对灾难过程中的教训和进步。失望很多，但希望更多。愿能早日战胜瘟疫，去除体制的沉疴积弊，回到日常烦恼是在网上和别人吵架而不是为家国不安的日子值得吗？为祖国打气!,乐观,positive
752, 【冠状病毒疫情防控的句子】《防疫告示》的句子全文。新春到，疫情扰，防疫事项要记牢。不串门，不聚会，哪都不如家里好。勤洗手，常通风，出门务必戴口罩。广积粮，远农贸，红白喜事自家搞。湖北来，武汉入，居家观察早报告。搞卫生，保风貌，环境整洁病毒消。不信谣，不传谣，管好自己活到老。互理解，互监督，群防群控人人好。,乐观,positive
753, 没有一个冬天不可逾越没有一个春天不会到来寒随一夜去，春逐五更来，一切都会好起来!加油少年!加油武汉!加油中国!,乐观,positive
754, 岁月不长也不短，虽然你永远不知道意外与明天谁会先到来，但是一切都值得去努力，静待花开。鱼肉蛋奶，熟透为宜。,乐观,positive
755, 大部分成功靠得既不是厚积薄发的努力，也不是戏剧化的机遇，而是早就定好的出身和天赋。不出行也不走动，十四天后看成效。,乐观,positive
756, 人生有笑有泪，命运有起有落，都是寻常，不必抱怨，也不必惊慌，始终坚信，无论经历什么，清晨的阳光都会升起，你在，我在，岁月就会花开。,乐观,positive
757, 现在只希望这个世界越来越好，人与自然和谐共处，疫情结束了继续爱这个世界。想对那些为疫情奉献的人说一句:你们辛苦了!,乐观,positive
758, 如果在某些社交场合，你不得不摘下手套，比如说需要握手或是进餐，绝不要用手接触你的脸部或是眼睛，再痒也不要这样做。在戴回手套之前，仔细地用皂液和温水洗手一品句子网，好好搓洗手指，然后再戴上手套（编者加注：必须用七步洗手法，手指缝、指甲缝和手腕都要仔细清洗）。,乐观,positive
759, 你一定要相信奇迹，战胜癌症的例子数不胜数，积极心态会助你驱赶病魔!　　　　10.态度积极，乐观主动，是一切治疗的开始。　　　,乐观,positive
760, 让我与你们一起携手并进，我们的友谊地久天长，我们的祝福永远健在，大家永远幸福安康，我们的祖国更加繁荣富强，我们的生活更加美好，充满阳光，充满希望！,乐观,positive
761, 面对危险和使命，你们毫不犹豫冲在前线，背后是十几亿人的支持和期盼，致敬白衣天使，不要让逆行者孤单前行，#决战新冠疫情#，我们与你们同在!转起，为中国加油，为武汉加油!,乐观,positive
762, 疫情地图红时，人生百态都会上演，有人团结一致，有人趁机打着利益的算盘。但是无论怎样，我相信光明一定会到来。我也相信，爱更大，更相信我们的爱可以战胜一切。疫情当前我们在一起！,乐观,positive
763, 四季轮回不止，人生，一路走过，满身伤痕又有何妨?凛冽的寒风，肆虐的疫情，转眼间，隔离十日有余。人生，总要承担许多压力，踏破黎明前的黑暗，才能拥抱朝阳，没有什么能够阻挡!走过冬天，一路微笑……,乐观,positive
764, 昨晚做了一个美好的梦，希望今年能美梦成真，心想事成……加油，努力，正能量。冬春流感常年事，谨慎甄别心不慌。,乐观,positive
765, 等我们共同面对并结束这场抗击任务后，大家每天都可以自由地相约相见。那时，我们走在大街上不用再戴口罩，呼吸清新的空气，那才是我们向往的生活。,乐观,positive
766, 每一阶段，甚至每一天，都会有烦恼，但一切也会因为你的努力慢慢变好的，你要相信。春色明媚天气好，向阳小花返学校。,乐观,positive
767, 以德为本，待人要诚；勤奋工作，处事要公；晓之以理，动之以情；无私奉献，真情感人。众志成城，战胜疫情！,乐观,positive
768, “在大家都期待超级英雄的降临时，是一个又一个普通人把自己的所能拼凑起来，然后才有了划破黑夜的光亮。”,乐观,positive
769, 你不努力，谁都给不了你想要的生活;人活到极致，一定是倾听内心的声音。早安，全世界!病毒万一传亲属，哪有颜面见先祖。,乐观,positive
770, 因为不唯美，我们才会去苦苦追寻；因为不唯美，让我们知道还有一种东西叫做希望。大家过个清静年，祝福秦淮新年好。,乐观,positive
771, 一个女人喜欢一个男人时，她希望听到谎言；当一个女人厌恶一个男人时，她希望听到真理。2020不平凡，冠状病毒在蔓延。,乐观,positive
772, 祝福所有在家的人!祝福所有奋战在抗疫一线的人!祝福还在病床上的人!冬天己去，春天己来!祝大家吉祥平安!平安吉祥!,乐观,positive
773, 每天醒来，告诉自己：微笑才会美，奔跑才会有力量，努力才会成功，做最好的自己。党政领导亲挂帅，成立小组强宣传。,乐观,positive
774, 我们度过了一个不一样的春节。场新型冠状病毒感染的肺炎疫情肆虐，牵动着全国人民的心。对疫情，我们万众一心。这个特殊的时期，宅在家里是最好的选择！,乐观,positive
775, 【新型冠状病毒疫情防控的句子】乡亲们，请注意，肺炎病情不好治。不走亲，不访友，健康活到九十九。要出门，口罩戴，遇见丈人不见怪。勤通风，多洗手，病毒都会绕道走。老年人，莫大意，您的健康子孙系。不聚餐，不握手，感情来年更长久。年轻人，莫瞎钻，不能聚众把酒欢，莫传谣，不恐慌，科学防治有主张。早发现，早隔离，医护资源要珍惜。一方难，八方帮，一切相信党中央。,乐观,positive
776, 距离武汉“封城”，已经过去24小时了。在大多数武汉人的生命里，这是第一次关于“封城”的记忆。面对疫情，说不害怕是假的，可害怕之余，除了病毒，现实中、网络中、朋友圈里，很少人知道武汉人经历了什么。武汉「封城」后朋友圈的24小时。,乐观,positive
777, 努力成为一个牛b闪闪的哲人哲人是什么装b的典范我只是在努力做一个装b的典范而已。不懈怠重战术，此病可控也可防。,乐观,positive
778, 待到春暖花开时，相信那是美好的一天!我在无锡，我为武汉加油，我为中国加油!就像那一道五彩的彩虹，我们一起加油吧!,乐观,positive
779, 疫情越发严重，全国为抗病努力，为武汉加油。可近些天居然有人的朋友圈没有同情，只有表示让自武汉的游子远离他自己。回家没有错，带病毒不是自己选的。举国共抗新型肺炎，相互扶持配合治疗，多一点理解和关怀才是最好的解决之道。,乐观,positive
780," 【村级防疫的句子】疫情凶，疫情险，科学防控最保险。勤洗手，整干净，戴上口罩更放心。湖北回，报村上，齐心协力把病抗。看公告，守规矩，肺炎不会找到你。不打牌，不扎堆，阎王不会把你追。不好吃,不贪杯，自家院子走走步。不信谣，不造谣，警察不会把你找。人心齐，泰山移，春暖花开再相聚。这个时节莫瞎串，冠状病毒出武汉。疫情还在控制中，查找病源正公关。传播途径已扩散，飞沫接触都感染。老边上下齐动员，严防死守护家园。发发微信拜联系，情到意到人安全。个个做到早防范，足不出户是高见。家庭保持多通风，讲究卫生好习惯。多消毒来勤洗手，酒精开水除后患。废弃物品处置好，二次污染要切断。区委政府布防控，村居组织冲在前。家喻户晓不漏人，来龙去脉把表填。临危不惧医护员，我们不能把乱添。坚决打赢防疫战，众志成城渡难关。今年春节不出门，冠状病毒会害人。出门一定戴口罩，人多别去凑热闹。开窗透风很重要，衣被常洗太阳照。红白喜事不能办，饭局酒局需停了。不能闲来听谣言，党和政府在一线。发现疫情及时报，早防早治效果好。党员进门搞宣传，防疫知识大家传。老边人民齐行动，同舟共济把疫控。听党指挥共出力，杀灭疫情创奇迹。任何困苦无所惧，疫情过了咱再叙。",乐观,positive
781, 哪有什么白衣天使，不过是一群孩子，换了一身衣服，学着前辈的样子治病救人，和死神抢人罢了!为了这些无畏的逆行者，一起祝愿他们能平安归来!向他们致敬!,乐观,positive
782, 在家闷坏了，带上口罩接老公下班，路上的市民99％都带了口罩噢！很棒！大家的防疫意识都很强呢。武汉加油！,乐观,positive
783, 漫漫人生路，修行和风险管理是一辈子的旅程，就像这次疫情，就像突然的噩耗，都在告诫我们，做好自己！希望疫情早点过去！,乐观,positive
784, 人生不过百年，不论是好是坏都得死，与其在悲哀中死亡，何不努力去拼出精彩。隔离不是要咋滴，就是让你养身体。,乐观,positive
785, 天有不测风云，人有旦夕祸福。道路坎坷不平，挫折不请自来。生活自强不息，生命坚强不屈。只要还有一根葱，不往菜场里面冲。,乐观,positive
786, 驾驭命运的舵就是奋斗。我们不抱有一丝幻想，不放弃一点机会，也不停止一日努力。等到疫情有好转，不论干啥都不晚。,乐观,positive
787, 当回首人生的那些酸苦，你会回味出一种坚强；当你学会放手的时候，你会发现你已经拥有。不吃野味吃熟食；发热低烧莫恐慌；,乐观,positive
788, 在家里躺着，能吃能喝的我，已经是最大的幸福者了。这平凡的人生里面，遇到的所有烦恼，难过痛苦，在这疫情前面，什么都不是。,乐观,positive
789, 成功的秘诀是努力，所有的第一名都是练出来的。HARDWORK！热闹地方风险高，要健身多做操，健身房就别去了。,乐观,positive
790, 【复工返工类】1．复工返工人员多，防护措施不能少2．发热症状及早看，自行隔离不传染【出门戴口罩类】1．口罩一戴，福气常在，回家洗手，钱财就有2．口罩你不戴，病毒把你爱3．人多莫去凑热闹，出门记得戴口罩,乐观,positive
791, 各行各业都在面临危机，无聊时就该去学习，危机面前少点抱怨，多一点突破，可能疫情过后你的新事业风声水起，人生的机遇都在转角处。,乐观,positive
792, 发生一件事，喜欢它那就享受它，不喜欢它那就避开它，避不开那就改变它，改变不了那就接受它。接受不了是你的观念，别埋怨事情的本身。,乐观,positive
793, 大家早上好啊。新的一天新的开始好心情从早上开始啊。施睿努力加油吧。大家早安啊。措施果断道理明，精湛医术留美名。,乐观,positive
794, 新春佳节来临之际，祝福每一位勇敢的湖北人民，祝福每一位还在一线与病毒作顽强斗争的医护人员，祝福你们在新的一年里身体安康、阖家幸福。,乐观,positive
795, 深夜，躺在床上，听到窗外呼啸而过的救护车，想着知音湖边的工地还在施工，看到群里大家自发对接各个捐物资的和缺物资的，刷新着微博里疾驰武汉的各地医疗人员的信息，封城第3天，我坚信我们能赢。,乐观,positive
796, 武汉，一座可敬的城市!我们的城市生病了，但我们会治好它，待春暖花开，我们一起去武汉看樱花。武汉加油!,乐观,positive
797, 挫折是人生的常态，在我们遭遇疫情挫折时，不应一味放大痛苦让其充塞心灵。我们要学会调适心弦，坦然面对，全国人民团结一致，就一定会战胜疫情。祖国加油!人民加油!武汉加油!!!,乐观,positive
798, 做努力爬行的蜗牛或者坚持飞翔的笨鸟，在最平凡的生活里，谦卑并且认真地活着。东扯西拉聊疫情；敬请各位来补充；,乐观,positive
799, 生病不可怕，只要信念在，康复不是梦，来日展宏图;把病魔看作挑战，把信念当作武器，祝早日康复!　　　　,乐观,positive
800, 【抗击疫情的武汉的句子】要警惕，莫恐慌，勤洗手，戴口罩，别乱摸，多通风，不扎堆，少闲逛，多锻炼，重营养，不舒服，早发现，若接触，还发热，发热门诊去就诊。对医生，不隐瞒，放轻松，遵医嘱，你我他，齐防护，好心情，才能赢。,乐观,positive
801, 立志贵在坚持，立志贵在立大志！而立大志，莫过于立志成才，照亮祖国未来的希望。到过武汉请登记，社区电话上面有。,乐观,positive
802, 我要努力，至少不给未来得自己回忆时，留下任何遗憾。一月再见，二月你好。海带预防白血病，去脂降压也很好。,乐观,positive
803, 努力赚钱为了将来的某一天我们都能说一句：有钱，真好!而不是无奈的说：有钱，就好了……中药可预防，疫苗最有效。,乐观,positive
804, 二零一五年，我要快乐，新的开始、新的坚持，希望一切都是新的，我会好好的！公共交通都停运，安心在家不出行。,乐观,positive
805, 不管在什么阶段，女人一定要努力实现经济独立，一定要掌握和提升自己的生存技能。电话和短信，视频拜年好，少吃一顿饭，亲情不会淡。,乐观,positive
806, 人的一生是一个不断接受自己并与命运抗争的过程。相信自己努力了，奋斗了，才不会后悔。别乱摸，多通风，不扎堆，少闲逛，,乐观,positive
807, 加油!武汉你一定可以挺过去，祖国母亲你会好起来的，白衣天使们你们会将灰暗的天撑起来的，愿逆行的你们，平安归来。加油!,乐观,positive
808, 火神山、雷神山、钟南山，三山齐聚克难关；国内捐、海外捐、李兰娟，众捐纷来达通途；男护士、女护士、前线人士，中国勇士齐抗疫；医者心、仁者心、中国心，万众一心不畏难！,乐观,positive
809, 今天努力做的，虽然辛苦，对未来发生的，全都是礼物，只有自己足够强大，才不会被别人践踏。早发现早报告，早隔离早治疗，,乐观,positive
810, 生命永远是那么的脆弱，生命永远是那么的顽强。当魔鬼的爪子一次次向他们袭来，他们没有胆怯，毫不畏惧的去抵挡，当邪恶之神一次次夺取他们生命时，他们依然笑口常开，义无反顾的去斗争，当黑暗之神再一次的袭击时，他们不怕死亡，化为星星之火，摧毁黑暗。这就是我们伟大的中国人！,乐观,positive
811, 成功就是不懈的努力加上一点点机会，努力是加法，机会是乘法，两者兼备才会得到最大的结果。掌心掌心搓搓搓；掌心手背搓搓搓；,乐观,positive
812, 我希望你在这方寸之间，在这拥挤的羽翼之间，得到最大、最高、最好的自由。喝酒聊天烘火盆，记住打开窗和门。,乐观,positive
813, 每日更换手套，仔细清洗它们。不要戴潮湿的手套。（编者加注：脏手套也是污染源，所以清洗的时候要特别小心，应先用消毒液浸泡，不要直接水龙头冲洗，以免脏水溅到面部或者屋内任何地方。最方便的是使用一次性手套）。,乐观,positive
814, 采取更严格、更深入、更有效的举措，坚决打贏这场硬仗大仗，坚决把这头“灰犀牛”关进群聊群控、群防群控笼子里。,乐观,positive
815, 按照“早发现、早报告、早隔离、早诊断、早治疗”的原则，实施群防群治、联防联控，网格化、地毯式管理。,乐观,positive
816, 宅家的日子只能上楼顶，没有人，看到小区里十分安静，远处繁星点点的灯光，城里的人们都在家里安静的呆着。我们趁着这难得的放风时机，在一块小小的楼顶上轻轻跑起步来，竟然跑了1000米，流了点汗，顿时感觉人舒服多了。,乐观,positive
817, 努力做一个可爱的人。不埋怨谁，不嘲笑谁，也不羡慕谁，做自己的梦，走自己的路。戴上口罩才出门，杜绝乘车去远行。,乐观,positive
818, 能让人快乐的是精神状态，能让人心安的是物质基础，所以要一直努力，让自己更加强大！不信谣来不传谣，官方媒体看报道。,乐观,positive
819, 我们这么拼，这么努力赚钱，就是为了要用“老子有钱”四个字，去堵住所有人的嘴。大小聚会都取消，婚丧嫁娶全推掉。,乐观,positive
