,text,tag,senti_polarity
1769, 我爱上了风轻云淡，爱上了落叶悄无声息飘离的瞬间，爱上了深秋里母亲不带忧伤的笑颜。,伤心,negtive
1770, 悲伤被你叫醒，精神振奋得叫人恐惧，要笑得灿烂，令世界黯然，就算忧伤也要无比鲜艳。,伤心,negtive
1771, 我藏不住秘密，也藏不住忧伤，藏不住分离时的彷徨。我就是这样坦然，你舍得伤，就伤。,伤心,negtive
1772, 回忆起往昔，如浮光掠影般支离破碎，早已在心里永固，微醺为一道永远无法触及的忧伤。,伤心,negtive
1773, 爱如轻捻风的清韵，拨动岁月的琴弦，忧伤的旋律，飘散在静谧的天空，绽放成漫天花雨。,伤心,negtive
1774, 如果雨落在白天，就湿了心中的尘熙，一份莫名的忧伤在清凉的风里，写意成淅沥的诗境。,伤心,negtive
1775, 抑郁不平：抑郁：压抑郁闷。内心压抑郁闷，心中愤愤不平。作谓语、定语；指内心抑郁。,伤心,negtive
1776, 机遇总是在优柔寡断中出现，而在我们的后悔郁闷里失去，所以我们应该果断的抓住机遇。,伤心,negtive
1777, 我曾经抱怨坏事连连发生，却没想过那其实因为自己的疏忽大意或者肆意拖延才发生的恶果。,伤心,negtive
1778, 谈不上怨天尤人，只是有时会忍不住的抱怨生活。抱怨一切的一切太过平淡，没有半点波澜。,伤心,negtive
1779, 微笑着，去唱生活的歌谣。不要抱怨生活给予了太多的磨难，不必抱怨生命中有太多的曲折。,伤心,negtive
1780, 从不抱怨。做一件事情，力求把它做完做到内心标准。如此个性，是跟才华一样的重要存在。,伤心,negtive
1781, 我们总是对最亲近的家人视而不见，甚至还有许多抱怨，却对“外人”的一点小惠感激不已。,伤心,negtive
1782, 阿曼德自言自语地抱怨着，把他胸前的外套儿抓得更紧了，好像是要把他的心隐藏起来似的。,伤心,negtive
1783, 把高兴写在汗水里的人，一生既透明又有味；把抱怨声挂满嘴巴的人，时刻有说不完的苦恼。,伤心,negtive
1784, 上学的时候偷懒，同学们一个个念名校入名企的时候，你又只能在深更半夜里抱怨怀才不遇。,伤心,negtive
1785, 我就象是个悲伤容纳器不断的接受来自你的各种伤害，我只是不知道自己何时才会装满而已。,伤心,negtive
1786, 什么用我一生换你十年天真无邪，没用你一生，亦没换来我的天真无邪，徒添一世悲伤罢了。,伤心,negtive
1787, 生命中有些感受不会随经历的次数而减弱，比如接近那个人的喜悦，比如远离那个人的悲伤。,伤心,negtive
1788, 如果那个男人的心是死的，你不可能会伤到他的心，所以请你收拾好悲伤，继续一个人生活。,伤心,negtive
1789, 这一生，是生不带来死不带去的一生，我们在亲人的欢笑声中诞生，又在亲人的悲伤中离去。,伤心,negtive
1790, 悲伤却不是很多人可和你分担，你愿意把悲伤告诉他/她，他/她才是你最想亲近珍惜的人。,伤心,negtive
1791, 别总把悲伤挂在脸上，每个人都有自己的故事；别把苦恼挂在嘴边，每个人都有自己的烦恼。,伤心,negtive
1792, 我曾在最悲伤的时候，埋葬了一段不堪回首的记忆，不曾想那却成了我这一生最长久的回忆。,伤心,negtive
1793, 秋天来了，叶子黄了，这季节我收获了悲伤；菊花开了，满天的香，可是你早已不在我身旁。,伤心,negtive
1794, 回忆，穿透空气的静谧，蜷缩在一个人悲伤的角落，倔强着孤单的笑容。回忆，飞扬，飘落。,伤心,negtive
1795, 或许以前，我们在一起并肩看台风，觉得很刺激。而现在，无论下多小的雨，我都觉得悲伤。,伤心,negtive
1796, 世界上每一张脸都已不再是君，世界上每一张或欣喜或悲伤的面庞，却都惟妙惟肖的像着君。,伤心,negtive
1797, 茶杯溢出的清香，在桌上慢慢散发成悲伤，封闭所有思绪不去想象，最终敌但是回忆的催残。,伤心,negtive
1798, 眼泪的存在是为了证明悲伤不是一场幻觉，有些东西已经回不去了，当初的感觉已经没有了。,伤心,negtive
1799, 烟火缭绕的夜晚，谁曾知道我在何处，那时谁曾想起我这个回忆。惆怅塞满心房，满怀悲伤。,伤心,negtive
1800, 我能够不爱你，那该多好。会过去的，就会过去的。我们的痛苦，我们的悲伤，我们的负罪。,伤心,negtive
1801, 一个人还在幻想，还是等待。然后，喜欢一个人的悲伤，一个记录薄成绩单，带着一丝悲伤。,伤心,negtive
1802, 以为忘了，以为淡了，以为自己不再悲伤了，偶然的重逢心却猛的一疼，原来只是自己的愿。,伤心,negtive
1803, 应该是即便流点透明的眼泪，也溅落在鲜红的悲伤上。这才真的动人。像永不落伍的红一样。,伤心,negtive
1804, 只要有钱了，就不会悲伤了，只要变瘦了，就不会自卑了。只要变美了，就不会没安全感了。,伤心,negtive
1805, 人体百分之六十五的重量是水，若将这三十升的液体全部化作眼泪，也装不满我悲伤的一角。,伤心,negtive
1806, 真正爱你的人才能看到的三件事，你微笑背后的悲伤，你爱情存在的愤怒你沉默背后的原因。,伤心,negtive
1807, 分离时依依不舍，两人几乎要哭。费了好大力气，将他注意力引到别的事情上，才止住悲伤。,伤心,negtive
1808, 生病要自己扛着，委屈要自己顶着，悲伤要自己忍着，在外面受了气回到家还要笑脸相对！…,伤心,negtive
1809, 当你爱上一个不属于你的人，认清现实是很痛苦的。越是知道他们有多相爱，心里越是痛苦。,伤心,negtive
1810, 放学的时候，我在路上看到了一位老奶奶，她的腿一个粗一个细，行动不便，很痛苦的样子。,伤心,negtive
1811, 没有打扰，也绝不会打扰，只是看着你，真的很痛、很痛......早知如此，何必当初。,伤心,negtive
1812, 人家说人能撑死，我想死，但我不想死的很痛苦，我拼了命的吃，怎么只见我胖，没见我死。,伤心,negtive
1813, 有什么难过为什么难过，你所有曾诺全部都太脆弱，而你的轮廓怪我没有看破，才如此难过。,伤心,negtive
1814, 如果我有男朋友我要和他一起窝在沙发里看肥皂剧，那样我一个人在哪里哭了就有人递纸巾。,伤心,negtive
1815, 我在激烈的想象中把自己感动的快哭了，而事实总是，我一动不动的坐着，安静的看你远去。,伤心,negtive
1816, 我追了他好几年就在一星期前我们在一起了昨天他告诉我他要转学呵呵我哭了他抱得我好紧。,伤心,negtive
1817, 天色黑了，花凋谢了，热闹的街道变得安静了。路人走了，我们散了，你转身走了，我哭了。,伤心,negtive
1818, 小丑哭了你以为是搞笑。小丑转身走了你以为是幽默。小丑离你而去了你却说小丑不爱你了。,伤心,negtive
1819, 你说我只会哭，现在我变得不会哭了，你说我不会做饭，我现在会做饭了，但是我不爱你了。,伤心,negtive
1820, 你知道小三为什么哭了幺因为小四回来了、你知道小四为什么哭了幺，那是因为老大回来了。,伤心,negtive
1821, 你会不会在夜里，突然想起一个人的时候哭了。你会不会在这样的夜里像我想你一样在想我。,伤心,negtive
1822, 今天我哭了，他一下子上来抱住我说：老公在呢，乖，你再哭我就吻你了！到这句话我笑了。,伤心,negtive
1823, 有时候给对方太过浓烈的爱会压弯他可爱的眉毛有时候太喜欢一个人反而弄哭了自己的眼睛。,伤心,negtive
1824, 以前我最瞧不起女人为男人哭了，我觉得那些女人怎么那么没出息呢。可是现在我却为你哭。,伤心,negtive
1825, 请别忘记我曾那样深深地爱过你：偷偷地看你，偷偷地想你，偷偷地爱你最后，偷偷地哭了。,伤心,negtive
1826, 抽烟明知对身体不好，可还是会戒不掉的去抽。就像人明知会难受，可还是忍不住的去想起。,伤心,negtive
1827, 当一个喜欢你很久的人，突然对你说他放弃了，你会发现，失了他，比失去最爱的人还难受。,伤心,negtive
1828, 喜欢你和同学聚会吃撑了会给我讲。喜欢你喝醉酒了难受会给我讲。喜欢你理发了会给我讲。,伤心,negtive
1829, 父母的爱就是湿棉袄，穿上难受，脱了冷。当他们俩都围着你转的时候，你就会觉得你涝了。,伤心,negtive
1830, 恋爱中的诺言，到后来常令我们难受，并不是因为它们当初就虚假，它们很真，只是过期了。,伤心,negtive
1831," "" 你明明知道你需要放手却放不下，因为你还是在等待不可能的发生，这种感觉真的很难受。",伤心,negtive
1832, 曾经用了全部的钱，给自己买了一个房子，只是为了可以有个地方埋葬所有不能言说的难受。,伤心,negtive
1833, 在转角的时候遇上你。在离别的时候碰上你。在难受的时候想到你。忘了吧对我们彼此都好.,伤心,negtive
1834, 现在才发现记得那么多，最后难受的人是我，为什么我第一次爱这么深，却被伤的遍体鳞伤。,伤心,negtive
1835, 一爱一情象夏天的风，轻轻地吹你觉得凉爽，猛烈地吹你又觉得难受，没有风你又觉得憋闷。,伤心,negtive
1836, 不要说我变了，我只不过学会了，别人怎样对我，我就该怎样去对别人。表达心里难受的句子,伤心,negtive
1837, 我们都有小小的伤口，把年轻时的爱缝缝又补补，我会一直站在你左右，陪你到最后的最后。,伤心,negtive
1838, 我扮得越来越酷，心思也藏得越来越深，朋友，莫怪我变得冷我不想再触碰伤口重喝那杯酒。,伤心,negtive
1839, 我在寻找一个人，可以覆盖你曾留给我的伤。可是我却忘了，伤口，不是看不见了就不会痛。,伤心,negtive
1840, 如果没有人同情，你就不会在乎伤口有多疼，如果没有人嘲笑，你就不会在乎伤疤有多难看。,伤心,negtive
1841, 够哭就好，哭是一开始痊愈的象征。欣赏与深思不要哭太久，伤口结痂后被淋湿会再度感染。,伤心,negtive
1842, 蚯蚓又称两头蛇，两头都是头，将它切开，分成两段，它的伤口会迅速合拢，成为两段蚯蚓。,伤心,negtive
1843, 每个人都有一道伤口，或深或浅，臣妾把最殷红的鲜血涂在那里。君不懂臣妾，臣妾不怪君。,伤心,negtive
1844, 毁是我的一个伤口，他不可见人，或者说他可以见人，可是有着这样一个伤口的我无法见人。,伤心,negtive
1845, 爱情沉入深深的海底，我曾经以为自己会坚守一生的爱情，最终却成了不愿面对可笑的伤口。,伤心,negtive
1846, 谁人曾照顾过我的感受待我温柔吻过我伤口，能得到的安慰是失恋者得救后很感激忠诚的狗。,伤心,negtive
1847, 最疼痛的痛不是过程，而是伤口在结痂了，却重复裂开，在重复愈合。反重复复，那样最痛。,伤心,negtive
1848, 不管之前的喧嚣怎样爬过我们的伤口但剩余的每一天都会在每一个喜欢你的日子里被你喜欢。,伤心,negtive
1849, 我不是那种很能给人安全感的人，但是至少在我的意识中，我不想我在乎的每个人为我伤心。,伤心,negtive
1850, 如果没有你，没有过去，我不会有伤心，但是有如果，我还是要爱你。莫文蔚《如果没有你》,伤心,negtive
1851, 如果，你给我的爱情，就是让我伤心。那么，我想告诉你，你错了。我不要你给我的爱情了。,伤心,negtive
1852, 如果我们生活一辈子，我照样会惹你生气，让你伤心，我们也会吵嘴怄气，你也会伤心落泪。,伤心,negtive
1853, 若是伤心，就尽力昂首望天空吧，望着望着就忘了。它那么大，必定能够容纳你的悉数冤枉。,伤心,negtive
1854, 伤心，伤心的时候，刷新刷出你最美好的时光。开心，开心的时候续写写出你最灿烂的微笑。,伤心,negtive
1855, 伤心了，把名侦探柯南从第一集一开始一集一集看下去，看你个三天三夜，睡着了也就忘了。,伤心,negtive
1856, 伤心委屈的时候，要嚎啕大哭。哭完洗完脸，挤出个微笑给自己。不要揉，否则第二天会肿。,伤心,negtive
1857, 我知道自己难过了、伤心了，也不会有人安慰，所以我会带着笑面对面对一个人、这个世界。,伤心,negtive
1858, 于诸痛苦，为作良医。于失道者，示其正路。于闇夜中，为作光明。于贫穷者，令得伏藏。,伤心,negtive
1859, 饮泣吞声：眼泪只能往肚里流，不敢哭出声来。形容受压迫时，忍受痛苦，不敢公开表露。,伤心,negtive
1860, 人在自己受到伤害时总是对着世界怒吼，而伤害他人时，却没想过被自己伤害之人的痛苦。,伤心,negtive
1861, 我们痛苦的根源往往是，我们过高地估计了我们在别人心中的地位，一有落差，痛苦丛生。,伤心,negtive
1862, 人人都说，初恋是美好的，是，初恋是美好的，但也是最痛苦的，最难让人遗忘的一段情。,伤心,negtive
1863, 即使痛苦一次次让你落泪，即使你知道甜蜜只是你安慰自己的假象，可你依旧学不会放手。,伤心,negtive
1864, 等一个没有结果的人，遵循自愿原则世界上最痛苦的事，莫过于爱上一个对别人痴心的人。,伤心,negtive
1865, 爱与不爱，其实没有任何理由，爱情一旦依附太多的理由，就会成为一种负担，一种痛苦。,伤心,negtive
1866, 这些痛苦与罪孽，靖王承受不了，就让我来背负，那些阴暗、沾满鲜血的事，就让我来做。,伤心,negtive
1867, 其实，最痛苦的事是明明喜欢的是你，却还要装作无关痛痒的看着你和别人的在一起欢笑。,伤心,negtive
1868, 每一年，我都以为是一个新的一开始，但是，真正生活了之后，才明白是继续上年的痛苦。,伤心,negtive
1869, 命运总是不如人愿。但往往是在无数的痛苦中，在重重的矛盾与艰辛中，才是人成熟起来。,伤心,negtive
1870, 就像叶子从痛苦的蜷缩中要用力舒展一样，人也要从不假思索的蒙昧里挣脱，这才是活着。,伤心,negtive
1871, 决定与我结婚之前，请记得激情的火焰不会燃烧太久。若你离弃这份感情，我会非常痛苦。,伤心,negtive
1872, 爱就在眼前我却无法触及，我也知道你和我同样享受着这份痛苦的同时也体验着一丝甘甜。,伤心,negtive
1873, 喜欢一个人，是不会有痛苦的。我想要的爱情，就是让爱经得起流年，相濡以沫的过一生。,伤心,negtive
1874, 有一种感觉比失恋还要痛苦，叫做自作多情。有些话、或许只有喝醉了才会无所顾及的说。,伤心,negtive
1875, 一个修行人如果感受不到对方内心的痛苦与喜悦，说明自己内心还很粗糙、修行还不到位。,伤心,negtive
1876, 主动迎接磨难的人，在忍受磨难的痛苦时，内心多是坦然的，磨难使他好象刀剑愈见锋芒。,伤心,negtive
1877, 自美三寸舌头，一日改头换面，辗转吞食，那时痛苦恨悔，无人能释。色欲二字生死之根。,伤心,negtive
1878, 最大的痛苦乃精神的最后解放者，由于这个痛苦，我们才得以了解事物最后且最深的真理。,伤心,negtive
1879, 人生最痛苦的事莫过于人活着，秋裤没了，人生最最痛苦的事莫过于人死了，秋裤还留着。,伤心,negtive
1880, 珍惜该珍惜的是领悟、放弃该放弃的是睿智、珍惜该放弃的是痛苦、放弃该珍惜的是糊涂。,伤心,negtive
1881, 人的痛苦和困扰大部分来自人与人之间的交往，这是一个无法独处的人必须要付出的代价。,伤心,negtive
1882, 明明不想哭，但眼泪还是从眼眶里掉下来，想要停下来，却怎么也止不住的落在任何地方。,伤心,negtive
1883, 明明很想哭，却还在笑。明明很在乎，却装作无所谓。明明很想留下，却坚定的说要离开。,伤心,negtive
1884, 有木有人跟我一样，表面上不动声色，其实内心已经风起云涌，难过的想哭都哭不出来了。,伤心,negtive
1885, 掉落在我脚尖的枫叶，让我有种想哭的冲动，让我痛痛快快的哭一次吧。残叶掉，缘分尽。,伤心,negtive
1886, 我不会因为我不喜欢的人一句有心的话而感动，但我会因为我爱的人一句无心的话而心痛。,伤心,negtive
1887, 我曾经喜欢一个男人，以至于想到他会心暖。我曾经喜欢一个女人，以至于想到她会心痛。,伤心,negtive
1888, 欲哭无泪亦断魂。心痛悄悄把门开，无声无息走进来。回首往事一幕幕，几滴忧伤把头埋。,伤心,negtive
1889, 认识你，我知道了心痛的滋味。认识你，我知道泪也可以是苦的。认识你，我知道了很多。,伤心,negtive
1890, 如不是你不知轻重，我怎会让你如此心痛，如不是你不知经过，怎能随便判断我事情经过。,伤心,negtive
1891, 喜欢恋旧的人，想必她用情是最最深的。我还好，没你那么傻，可是我俩的心痛是一样的。,伤心,negtive
1892, 有一种结局叫命中注定，有一种心痛叫绵绵无期。有一种感情叫无缘，有一种放弃叫成全。,伤心,negtive
1893, 比知道了结局更加让人心痛的是，你预测了整个过程，除了爱情，都得到了，却也最空虚。,伤心,negtive
1894, 爱一个人，却要无欲无求，好难。爱一个人，却要自己心痛，好惨。但却心甘情愿，好傻。,伤心,negtive
1895, 暗恋到心痛，失足到泪流，多想扎进深海一去不回，可惜这个世界上多了一个你让我回眸。,伤心,negtive
1896, 每个人心中都藏着一个人，每每想起都会心痛，但是我们依然愿意将他藏在心底的最深处。,伤心,negtive
1897, 我是人，我也会心痛，有时也会痛到喘不过气来，伤口可以愈合，可心中的伤永远不会好。,伤心,negtive
1898, 在很久很久以后，别人说起我的名字你可能会一笑而过，而我听到你的名字却会一阵心痛。,伤心,negtive
1899, 碰见某小我私人，才真正读懂了爱的寄义；错过某小我私人，才真正领会到了心痛的感受。,伤心,negtive
1900, 独自心痛的夜里，隐隐心痛的夜里，仿佛有种呼唤，轻如叹息，缠缠绵绵回荡在耳边低语。,伤心,negtive
1901, 多年我的等待，皆以成空，多年我的心痛，皆留在了风雨中，缘分尽失，你始终没有回来。,伤心,negtive
1902, 多希望你能明白我，即使我什么也不说。我可以被所有人误解。但被你误解却是最心痛的。,伤心,negtive
1903, 为什么一次次的心痛，却还是不知悔改的想继续，只是一点点的不甘心，竟变得这么贪心。,伤心,negtive
1904, 我还是老样子，在闲暇的时候听着那些忧伤的曲子，写下时光在自己身上投影的段段花絮。,伤心,negtive
1905, 我不知道自己竟会如此地忧伤，是我的心百般柔软，还是你的决然刺痛了我那颗完整的心。,伤心,negtive
1906, 我在你消失的小路尽头，一路驻足，一路张望，你身后拉长的影子把夕阳撕裂成片片忧伤。,伤心,negtive
1907, 思绪的淅沥带着忧伤的朦胧，在所谓的浩瀚中不停的飘摇，留下的只是一片片昏恶与伤感。,伤心,negtive
1908, 此时却如此渴望有一缕轻风，能够撩开女子的面纱，让我望一眼那神情是否如我一样忧伤！,伤心,negtive
1909, 时光流逝，已是深秋。收藏夏天，准备秋裳。诸事不顺，心意迷茫。人随自然，莫忘忧伤！,伤心,negtive
1910, 人总要找点事情做，让自己忙起来，忙起来才知道生活不易，才明白平时的忧伤都是矫情。,伤心,negtive
1911, 认识我的人以为我很静，了解我的人以为我很疯，只有懂我的人才知道，其实，我很忧伤。,伤心,negtive
1912, 当泛黄的曾经，烙印下永恒的记忆，轻轻地沉入心底，我的惆怅，几时荡起了忧伤的涟漪。,伤心,negtive
1913, 又是平常日子，走过你的身旁。我是否该写下一些诗行，不带任何忧伤，只念你淡淡芬芳。,伤心,negtive
1914, 总是情不自禁的忧伤，于是慢慢学会了掩藏；因为不想被人再刺伤，所以渐渐学会了伪装。,伤心,negtive
1915, 想你，是一种美丽的忧伤的甜蜜的惆怅，心里面，却是一种用任何语言也无法表达的温馨。,伤心,negtive
1916, 我爱上了风轻云淡，爱上了落叶悄无声息飘离的瞬间，爱上了深秋里母亲不带忧伤的笑颜。,伤心,negtive
1917, 悲伤被你叫醒，精神振奋得叫人恐惧，要笑得灿烂，令世界黯然，就算忧伤也要无比鲜艳。,伤心,negtive
1918, 我藏不住秘密，也藏不住忧伤，藏不住分离时的彷徨。我就是这样坦然，你舍得伤，就伤。,伤心,negtive
1919, 回忆起往昔，如浮光掠影般支离破碎，早已在心里永固，微醺为一道永远无法触及的忧伤。,伤心,negtive
1920, 爱如轻捻风的清韵，拨动岁月的琴弦，忧伤的旋律，飘散在静谧的天空，绽放成漫天花雨。,伤心,negtive
1921, 如果雨落在白天，就湿了心中的尘熙，一份莫名的忧伤在清凉的风里，写意成淅沥的诗境。,伤心,negtive
1922, 抑郁不平：抑郁：压抑郁闷。内心压抑郁闷，心中愤愤不平。作谓语、定语；指内心抑郁。,伤心,negtive
1923, 机遇总是在优柔寡断中出现，而在我们的后悔郁闷里失去，所以我们应该果断的抓住机遇。,伤心,negtive
1924, 我曾经抱怨坏事连连发生，却没想过那其实因为自己的疏忽大意或者肆意拖延才发生的恶果。,伤心,negtive
1925, 谈不上怨天尤人，只是有时会忍不住的抱怨生活。抱怨一切的一切太过平淡，没有半点波澜。,伤心,negtive
1926, 微笑着，去唱生活的歌谣。不要抱怨生活给予了太多的磨难，不必抱怨生命中有太多的曲折。,伤心,negtive
1927, 从不抱怨。做一件事情，力求把它做完做到内心标准。如此个性，是跟才华一样的重要存在。,伤心,negtive
1928, 我们总是对最亲近的家人视而不见，甚至还有许多抱怨，却对“外人”的一点小惠感激不已。,伤心,negtive
1929, 阿曼德自言自语地抱怨着，把他胸前的外套儿抓得更紧了，好像是要把他的心隐藏起来似的。,伤心,negtive
1930, 把高兴写在汗水里的人，一生既透明又有味；把抱怨声挂满嘴巴的人，时刻有说不完的苦恼。,伤心,negtive
1931, 上学的时候偷懒，同学们一个个念名校入名企的时候，你又只能在深更半夜里抱怨怀才不遇。,伤心,negtive
1932, 我就象是个悲伤容纳器不断的接受来自你的各种伤害，我只是不知道自己何时才会装满而已。,伤心,negtive
1933, 什么用我一生换你十年天真无邪，没用你一生，亦没换来我的天真无邪，徒添一世悲伤罢了。,伤心,negtive
1934, 生命中有些感受不会随经历的次数而减弱，比如接近那个人的喜悦，比如远离那个人的悲伤。,伤心,negtive
1935, 如果那个男人的心是死的，你不可能会伤到他的心，所以请你收拾好悲伤，继续一个人生活。,伤心,negtive
1936, 这一生，是生不带来死不带去的一生，我们在亲人的欢笑声中诞生，又在亲人的悲伤中离去。,伤心,negtive
1937, 悲伤却不是很多人可和你分担，你愿意把悲伤告诉他/她，他/她才是你最想亲近珍惜的人。,伤心,negtive
1938, 别总把悲伤挂在脸上，每个人都有自己的故事；别把苦恼挂在嘴边，每个人都有自己的烦恼。,伤心,negtive
1939, 我曾在最悲伤的时候，埋葬了一段不堪回首的记忆，不曾想那却成了我这一生最长久的回忆。,伤心,negtive
1940, 秋天来了，叶子黄了，这季节我收获了悲伤；菊花开了，满天的香，可是你早已不在我身旁。,伤心,negtive
1941, 回忆，穿透空气的静谧，蜷缩在一个人悲伤的角落，倔强着孤单的笑容。回忆，飞扬，飘落。,伤心,negtive
1942, 或许以前，我们在一起并肩看台风，觉得很刺激。而现在，无论下多小的雨，我都觉得悲伤。,伤心,negtive
1943, 世界上每一张脸都已不再是君，世界上每一张或欣喜或悲伤的面庞，却都惟妙惟肖的像着君。,伤心,negtive
1944, 茶杯溢出的清香，在桌上慢慢散发成悲伤，封闭所有思绪不去想象，最终敌但是回忆的催残。,伤心,negtive
1945, 眼泪的存在是为了证明悲伤不是一场幻觉，有些东西已经回不去了，当初的感觉已经没有了。,伤心,negtive
1946, 烟火缭绕的夜晚，谁曾知道我在何处，那时谁曾想起我这个回忆。惆怅塞满心房，满怀悲伤。,伤心,negtive
1947, 我能够不爱你，那该多好。会过去的，就会过去的。我们的痛苦，我们的悲伤，我们的负罪。,伤心,negtive
1948, 一个人还在幻想，还是等待。然后，喜欢一个人的悲伤，一个记录薄成绩单，带着一丝悲伤。,伤心,negtive
1949, 以为忘了，以为淡了，以为自己不再悲伤了，偶然的重逢心却猛的一疼，原来只是自己的愿。,伤心,negtive
1950, 应该是即便流点透明的眼泪，也溅落在鲜红的悲伤上。这才真的动人。像永不落伍的红一样。,伤心,negtive
1951, 只要有钱了，就不会悲伤了，只要变瘦了，就不会自卑了。只要变美了，就不会没安全感了。,伤心,negtive
1952, 人体百分之六十五的重量是水，若将这三十升的液体全部化作眼泪，也装不满我悲伤的一角。,伤心,negtive
1953, 真正爱你的人才能看到的三件事，你微笑背后的悲伤，你爱情存在的愤怒你沉默背后的原因。,伤心,negtive
1954, 分离时依依不舍，两人几乎要哭。费了好大力气，将他注意力引到别的事情上，才止住悲伤。,伤心,negtive
1955, 生病要自己扛着，委屈要自己顶着，悲伤要自己忍着，在外面受了气回到家还要笑脸相对！…,伤心,negtive
1956, 当你爱上一个不属于你的人，认清现实是很痛苦的。越是知道他们有多相爱，心里越是痛苦。,伤心,negtive
1957, 放学的时候，我在路上看到了一位老奶奶，她的腿一个粗一个细，行动不便，很痛苦的样子。,伤心,negtive
1958, 没有打扰，也绝不会打扰，只是看着你，真的很痛、很痛......早知如此，何必当初。,伤心,negtive
1959, 人家说人能撑死，我想死，但我不想死的很痛苦，我拼了命的吃，怎么只见我胖，没见我死。,伤心,negtive
1960, 有什么难过为什么难过，你所有曾诺全部都太脆弱，而你的轮廓怪我没有看破，才如此难过。,伤心,negtive
1961, 如果我有男朋友我要和他一起窝在沙发里看肥皂剧，那样我一个人在哪里哭了就有人递纸巾。,伤心,negtive
1962, 我在激烈的想象中把自己感动的快哭了，而事实总是，我一动不动的坐着，安静的看你远去。,伤心,negtive
1963, 我追了他好几年就在一星期前我们在一起了昨天他告诉我他要转学呵呵我哭了他抱得我好紧。,伤心,negtive
1964, 天色黑了，花凋谢了，热闹的街道变得安静了。路人走了，我们散了，你转身走了，我哭了。,伤心,negtive
1965, 小丑哭了你以为是搞笑。小丑转身走了你以为是幽默。小丑离你而去了你却说小丑不爱你了。,伤心,negtive
1966, 你说我只会哭，现在我变得不会哭了，你说我不会做饭，我现在会做饭了，但是我不爱你了。,伤心,negtive
1967, 你知道小三为什么哭了幺因为小四回来了、你知道小四为什么哭了幺，那是因为老大回来了。,伤心,negtive
1968, 你会不会在夜里，突然想起一个人的时候哭了。你会不会在这样的夜里像我想你一样在想我。,伤心,negtive
1969, 今天我哭了，他一下子上来抱住我说：老公在呢，乖，你再哭我就吻你了！到这句话我笑了。,伤心,negtive
1970, 有时候给对方太过浓烈的爱会压弯他可爱的眉毛有时候太喜欢一个人反而弄哭了自己的眼睛。,伤心,negtive
1971, 以前我最瞧不起女人为男人哭了，我觉得那些女人怎么那么没出息呢。可是现在我却为你哭。,伤心,negtive
1972, 请别忘记我曾那样深深地爱过你：偷偷地看你，偷偷地想你，偷偷地爱你最后，偷偷地哭了。,伤心,negtive
1973, 抽烟明知对身体不好，可还是会戒不掉的去抽。就像人明知会难受，可还是忍不住的去想起。,伤心,negtive
1974, 当一个喜欢你很久的人，突然对你说他放弃了，你会发现，失了他，比失去最爱的人还难受。,伤心,negtive
1975, 喜欢你和同学聚会吃撑了会给我讲。喜欢你喝醉酒了难受会给我讲。喜欢你理发了会给我讲。,伤心,negtive
1976, 父母的爱就是湿棉袄，穿上难受，脱了冷。当他们俩都围着你转的时候，你就会觉得你涝了。,伤心,negtive
1977, 恋爱中的诺言，到后来常令我们难受，并不是因为它们当初就虚假，它们很真，只是过期了。,伤心,negtive
1978," "" 你明明知道你需要放手却放不下，因为你还是在等待不可能的发生，这种感觉真的很难受。",伤心,negtive
1979, 曾经用了全部的钱，给自己买了一个房子，只是为了可以有个地方埋葬所有不能言说的难受。,伤心,negtive
1980, 在转角的时候遇上你。在离别的时候碰上你。在难受的时候想到你。忘了吧对我们彼此都好.,伤心,negtive
1981, 现在才发现记得那么多，最后难受的人是我，为什么我第一次爱这么深，却被伤的遍体鳞伤。,伤心,negtive
1982, 一爱一情象夏天的风，轻轻地吹你觉得凉爽，猛烈地吹你又觉得难受，没有风你又觉得憋闷。,伤心,negtive
1983, 不要说我变了，我只不过学会了，别人怎样对我，我就该怎样去对别人。表达心里难受的句子,伤心,negtive
1984, 我们都有小小的伤口，把年轻时的爱缝缝又补补，我会一直站在你左右，陪你到最后的最后。,伤心,negtive
1985, 我扮得越来越酷，心思也藏得越来越深，朋友，莫怪我变得冷我不想再触碰伤口重喝那杯酒。,伤心,negtive
1986, 我在寻找一个人，可以覆盖你曾留给我的伤。可是我却忘了，伤口，不是看不见了就不会痛。,伤心,negtive
1987, 如果没有人同情，你就不会在乎伤口有多疼，如果没有人嘲笑，你就不会在乎伤疤有多难看。,伤心,negtive
1988, 够哭就好，哭是一开始痊愈的象征。欣赏与深思不要哭太久，伤口结痂后被淋湿会再度感染。,伤心,negtive
1989, 蚯蚓又称两头蛇，两头都是头，将它切开，分成两段，它的伤口会迅速合拢，成为两段蚯蚓。,伤心,negtive
1990, 每个人都有一道伤口，或深或浅，臣妾把最殷红的鲜血涂在那里。君不懂臣妾，臣妾不怪君。,伤心,negtive
1991, 毁是我的一个伤口，他不可见人，或者说他可以见人，可是有着这样一个伤口的我无法见人。,伤心,negtive
1992, 爱情沉入深深的海底，我曾经以为自己会坚守一生的爱情，最终却成了不愿面对可笑的伤口。,伤心,negtive
1993, 谁人曾照顾过我的感受待我温柔吻过我伤口，能得到的安慰是失恋者得救后很感激忠诚的狗。,伤心,negtive
1994, 最疼痛的痛不是过程，而是伤口在结痂了，却重复裂开，在重复愈合。反重复复，那样最痛。,伤心,negtive
