,text,tag,senti_polarity
906, 人要学会走路，也得学会摔跤，而且只有经过摔跤他才能学会走路。都是中华好儿女，没得过不去的坎。,鼓励,positive
907, 无论疫情在，或不在，它就在那里!勇敢面对，抗击疫情!人生很短，每一秒都很珍贵，继续追梦!愿天下平安!,鼓励,positive
908, 生活不一定是一直美好的，但是那些挣扎可以让你变得更坚强，那些改变可以让你变得更有智慧。预防疾病齐动员，健康快乐到永远。,鼓励,positive
909, 人穷，又不会穷一辈子，只要自己自强不息，努力奋斗，什么都可将拥有。来势汹汹心不善，各家各户门关严。,鼓励,positive
910, 一个信念，一份执着，一座学校，要紧所有努力，因为有我，因为是我。面对生命，只有责任。,鼓励,positive
911, 经过磨难的人，会比别人更懂得怎样去珍惜生活。听指挥，赴一线，顾大局，讲奉献。,鼓励,positive
912, 失败的男人把故事变成事故，成功的男人把事故变成故事。加油，武汉！,鼓励,positive
913, 衡量一下，你所想要取得的成功与你为此所失去的是不是相值。关键期、重防疫，齐抗击、我做起。,鼓励,positive
914, 我们一起并肩前行，总有一天会迎来春暖花开。致敬所有一线奋战的医护人员和所有工作人员！武汉加油，中国加油！,鼓励,positive
915, 有些人注定就是笨手笨脚，但是他们也在认真地努力着，你们可千万别瞧不起人。非常时期莫怨烦，目标明确防扩散。,鼓励,positive
916, 负担，挑的起就是礼物，挑不起就是包袱;压力，撑的住就是成长，撑不住就是苦难。早安?,鼓励,positive
917, 武汉别怕，你有中华万万同胞作为后盾。武汉别怕，你有祖国作为后盾。武汉别怕，我们等着你战胜病毒。,鼓励,positive
918, 不是你的努力没有发芽，而是在扎根。疫情危及你我他，家乡人民心牵挂。,鼓励,positive
919, 面对疫情我承诺：相信科学，相信祖国！战胜疫情，从我做起！让每个小承诺都有大意义，武汉加油，中国加油！,鼓励,positive
920, 那有什么苦尽甘来，但是生活是苦不尽，甘常在的。那么苦的人生里一点点甜都可以回味很久。希望疫情赶快结束！,鼓励,positive
921, 努力过的充实，别留给自己难过的机会。要出门，戴口罩，互不传染大家好。,鼓励,positive
922, 生活的强者，能从厄运的苦果中酿出奋斗的美酒。加油中国，加油武汉！,鼓励,positive
923, 【抗击疫情的武汉的句子】战疫情，抗病毒，又是一个大战疫。总书记，来布署，一级响应擂战鼓。十万火急总动员，联防联控保平安。,鼓励,positive
924, 我就是我是颜色不一样的烟火天空海阔要做最坚强的泡沫，要相信自己你是最棒的。多喝水、勤洗手，不信谣、不传谣，,鼓励,positive
925, 努力不一定会成功，但是不努力真的好舒服。武汉也是受害者，隔离期间多关照。,鼓励,positive
926, 只要有彩虹出现，明天就一定有希望。只要有勇气，整片蓝天便是你的。路已堵，村已封，为了安全躲家中。,鼓励,positive
927, 我们一起为武汉加油，一起抗击疫情，一起渡过难关!武汉加油，中国加油!,鼓励,positive
928, 疫情结束了，一定要出去走走，看看雪山、银河、瀑布、湖泊.....总之，人间值得。,鼓励,positive
929, 苹果熟了你就别再犹豫，否则你将失去一次收获的机会。饭菜香，有火烤，封城封路没困扰。,鼓励,positive
930, 没有天赋异禀，却一直贵在坚持，从没有想过放弃。今年诸事顺利，希望未来的自己能越来越棒。早发现，早报告，测体温，定期量。,鼓励,positive
931, 我们相信：在我们的共同努力之下：孩子们一定会健康快乐地成长，度过他们黄金般的童年。白菜利尿解毒素，黄瓜减肥有成效。,鼓励,positive
932, 八月，再见，九月，你好！时间总是飞快的流逝，希望未来遇见更好的自己。抗击疫情全参与，众志成城志不催。,鼓励,positive
933, 【防控抗疫口诀】预防千万条，口罩第一条。洗手很重要，串门就免了。,鼓励,positive
934, 假性单亲妈妈的生活过够了，也许早就该离开，感谢每次的失望，让我越活越坚强，加油。不用怕、不用慌，疫情可控又可防。,鼓励,positive
935, 衡量生命的尺度是思想和行为，而不是时间。拒野味、不聚集，待在家、莫大意。,鼓励,positive
936, 挫折使人成熟，失败催化成长，磨难考验品格，不幸铸就坚强。交接班，按规定，你不来，我不走。,鼓励,positive
937, 岁月如梭，不知不觉又老了一岁了，今年生日愿望不求大富大贵，只希望疫情早点过去，愿国家繁荣昌盛，国泰民安。身边的朋友平安，健康：祝自己生日快乐,鼓励,positive
938, 强者并不是一次次胜过别人，而是一次次超越自身。武汉肺炎真可怕，人人听闻蹙眉头。,鼓励,positive
939, 男人应该有五种力量：智力毅力努力实力活力。网上谣言多，莫做传谣人，渠道很重要，消息听官宣。,鼓励,positive
940, 在这片安静中，你仔细倾听，就能听见无数的心脏，有力地跳动在一起。,鼓励,positive
941, 活着就意味着，必须要做点什么，请好好努力。任何值得去的地方，都没有捷径。各自家庭聚团圆，不要外出相互窜。,鼓励,positive
942, 当眼泪流尽的时候，留下的应该是坚强。一日三餐要合理，阳光体育心情好。,鼓励,positive
943, 落实早发现、早报告、早隔离、早治疗和集中救治措施，确保疫情及时发现、有效处置！,鼓励,positive
944, 能给你带来快乐的不止恋爱，还有努力的成就感。特殊时期不串门，宅家好好防疫情。,鼓励,positive
945, 在冲床般的巨大压力弹力下，脆弱者粉碎，坚韧者成材。人传人，飞沫飘，节日期间不聚了。,鼓励,positive
946, 安逸的暖流，能腐蚀意志的长堤；勤奋的飞瀑，能冲开智慧的闸门。心态也要保持好，莫听谣言胆就颤。,鼓励,positive
947, 没有一个冬天不可逾越，没有一个春天不会到来，永远不要放弃希望，一切都是时间的问题!今日立春，加油!!,鼓励,positive
948, 祝福武汉、祝福湖北早日康复，祝愿武汉公交早日恢复运转，祝愿每一个人远离病痛！,鼓励,positive
949, 希望二十岁那年住进你梦里的人，八十岁的时候是你的老伴也是你的未来。可恨妖疫降毒祸，奋起铁拳灭瘟魔,鼓励,positive
950, 致敬每一名奋战一线的无名英雄，你们辛苦了！只愿待武汉樱花盛开时，我们还能共赴一场热干面之约！武汉我们等你，中国加油！,鼓励,positive
951, 不要紧张，保持心情轻松，遵医嘱科学安排睡眠和运动，注意加强营养。,鼓励,positive
952, 别让他看不起你，活出自己想活的样子不努力，不拼，永远得不到最真实的自己。观察隔离家里呆，一定保持好心态。,鼓励,positive
953, 广泛发动和依靠群众，同心同德、众志成城，坚决打赢疫情防控的人民战争。,鼓励,positive
954, 当回首人生的那些酸苦，你会回味出一种坚强；当你学会放手的时候，你会发现你已经拥有。不吃野味吃熟食；发热低烧莫恐慌；,鼓励,positive
955, 我们今天的生活是三年以前抉择的，我们三年以后的生活是今天抉择的。不信谣，不传谣，政府防控措施好。,鼓励,positive
956, 没有什么可惜不可惜，只有现在有没有努力!现在情况不能聚，回头有空慢慢叙。,鼓励,positive
957, 以上就是文章的全部内容了，希望能够早日研究出疫苗，结束这场没有硝烟的战争。杜绝谣言，重视法纪。,鼓励,positive
958, 明天您好！愿您一切安好！明天您好！愿与您一起努力！生命诚可贵，健康价更高。,鼓励,positive
959, 不管失败多少次，都要面对生活，充满希望。消息不实不要传，为了你我都安全。,鼓励,positive
960, 昨晚做了一个美好的梦，希望今年能美梦成真，心想事成……加油，努力，正能量。冬春流感常年事，谨慎甄别心不慌。,鼓励,positive
961, 能克服自己缺点的人，能战胜自己的人，才是真正的强者。加油中国，加油武汉！,鼓励,positive
962, 在我们了解什么是生命之前，我们已将它消磨了一半。道阻长，行将至，行不辍，未可期。,鼓励,positive
963, 祝自己生日快乐啦～希望一切都快点好起来！我爱的人和爱我的人要快快乐乐！,鼓励,positive
964, 在梦中播下再多种子也得不到一丝丰收的喜讯;在田野上哪怕只播下一粒种子也会有收获的希望。疫情像感冒，不治也能好；,鼓励,positive
965, 身处逆境而不沉沦，比在顺境中扬帆远航更为可贵。秧歌歇，锣鼓停，在家中，才安心。,鼓励,positive
966, 鬼斧神工的风景最迷人，自强不息的精神最感人。有疫情，如实报，不瞒报，不添乱。,鼓励,positive
967, 读书使人完美，交谈使人机敏，写作使人严谨。思想动，要摸清，书面报，常汇总。,鼓励,positive
968, 其实我一直在想，如果把这场疫情当做是我人生的最后光阴，那么我到底活得快不快乐呢，现在的生活绝对不是我想要的，我该做什么，我能做什么呢。,鼓励,positive
969, 你非要等到找不到工作，被所有人踩在脚底下的时候，才知道努力吗，可是来不及了。党旗飘，红旗展，党的教导要记牢。,鼓励,positive
970, 我太想出门了！每天在家跟坐牢没两样，爹妈对我的耐心也到了极点了，疫情结束了，约上朋友们远走高飞！,鼓励,positive
971, 疫情只是路过，却有人在这段时间，让我们看清了他的丑恶。天价的酒精，作假的口罩，有些人眼一红，心就黑了！,鼓励,positive
972, 我努力赚钱，并不是因为我有多爱钱，而是这辈子，我不想因为钱和谁在一起。合理膳食，身体棒。,鼓励,positive
973, 听从号召尽量待在家中，不串门不聚会，正确佩戴口罩，做好防护，养成良好卫生习惯。,鼓励,positive
974, 努力是为了更好的选择，或者是为了自己能自由选择。胜肺炎，是战场，听指挥，保安康。,鼓励,positive
975, 【你努力的速度一定要赶得上父母老去的速度。】外来人员是重点，居家隔离十四天。,鼓励,positive
976, 千万别以为，淡泊名利就不用去奋斗，在这个时代，仅仅是维持现状，也需要不断努力。传统观念要改变，勤洗手来多锻炼。,鼓励,positive
977, 等你有了新圈子，希望你不要忘记，是谁陪你走过人烟稀少的青春时光。勤测体温，注意休息。,鼓励,positive
978, 多亏日子还有难过和失落，让我们在一场场身不由己的努力中进化成更好的自己。公共区域勤擦洗，边边角角要仔细。,鼓励,positive
979, 在科学上没有平坦的大道，只有不畏劳苦沿着陡峭山路攀登的人，才有希望达到光辉的顶点。遵纪守规，坚决不信不传网络不实信息。,鼓励,positive
980, 阳历生日，小一点的愿望愿快乐常在就好。大一点都愿望的话愿国家能早日战胜疫情!愿世界和平。,鼓励,positive
981, 心存美好，总将走过寒冬，春回人间！祝福国泰民安，疫情早消！早安，小伙伴们！,鼓励,positive
982, 当你努力让自己变得更好，很多事情都容易了。我的小手真灵巧，能写会画离不了。,鼓励,positive
983, 致敬白衣天使！愿如约而至的不止春暖花开，还有寒冬过后的久别重逢！,鼓励,positive
984, 人生的剧本是自己写的，何必把自己的剧情，写的如此不堪？努力吧，为了自己，为了明天。闭门静修多读书，防护知识要记牢。,鼓励,positive
985, 人生就是一条路，要靠自己一个人坚强地走下去，没有任何人可以依赖和信任。环境卫生要搞好，不留病毒过路桥。,鼓励,positive
986, 能抓住希望的只有自己，能放弃自己的也只有自己。室内保持常通风，佩戴口罩常洗手。,鼓励,positive
987, 成为一个成功者最重要的条件，就是每天精力充沛的努力工作，不虚掷光阴。看看书，追追剧，唱歌做操增情趣。,鼓励,positive
988, 努力成为你最喜欢的那种人，就算不成功，至少你会喜欢这样努力的自己。老边人民齐行动，同舟共济把疫控。,鼓励,positive
989, 当下的你付出全部的热爱和努力，累积点点滴滴的进步，都在指向并决定着你的未来。第四单手握成拳，另一手心旋转洗。,鼓励,positive
990, 你如果忍受现在的自己不努力，将来就要忍受和同样不努力的人在一起。七步洗手才彻底，照图练习别忘记。,鼓励,positive
991, 你若不坚强，懦弱给谁看！日子过得再不好，也不要逢人就说，而是要积极向上，努力改变现状。在家抗疫最重要，出门必须戴口罩。,鼓励,positive
992, 那么下次请透过表面看到他的努力。又贴面子又贴钱，四劝企业大老板。,鼓励,positive
993, 这段时间心里难受，一场突如其来的病毒，让这个春节的天空充满了阴霾，没有了过年的气氛。年的冬天特过漫长，希望早日战胜病毒。来真正的春天。,鼓励,positive
994, 相信吧，风雨终会过去，阳光终能到来！让我们一起祈祷，共同祝愿，祝福祖国！祝福武汉！祝福我们每一个人！,鼓励,positive
995, 愿从今往后，别等困了再睡，别等失望透顶再心碎，往事不回头，未来不将就，别爱太满，别睡太晚。,鼓励,positive
996, 【疫情防控知识的句子——讲卫生3】管住我们的口，不随地吐痰;管住我们的手，不乱扔垃圾;管住我们我们的脚，不践踏花草。,鼓励,positive
997, 最好不过余生只有你，最坏不过余生都是回忆。只希望，余光是你余生也是你。管住我们我们的脚，不践踏花草。,鼓励,positive
998, 一个真正而且热切地工作的人总是有希望的。只要还有一口气，呆在家里守阵地。,鼓励,positive
999, 继续做自己热爱的事情，为心中的小梦想努力。十月再见，十一月你好。千万不要信谣言，别去花那冤枉钱。,鼓励,positive
1000, 如果我们都愿意用超出常人的努力去弥补先天的不足，我们也会为自己赢得改变命运的可能。拜年方式多样化，今年可以不聚餐。,鼓励,positive
1001, 把人民放在心中最高位置，把疫情防控作为当前最重要的工作，充分发挥党的坚强领导和XX制度的巨大优势。,鼓励,positive
1002, 向“最美逆行者”致敬，向白衣战士致敬。相信春暖花开时，定是你们凯旋而归日!,鼓励,positive
1003, 惟有那些能够坚持不懈的人，才能得到最大的奖赏。指挥部，发公告，桦南人，要执行。,鼓励,positive
1004, 命运不会亏待任何一个努力想要变好的孩子。县委县府有主张，指挥调度有力量。,鼓励,positive
1005, 当你在努力的时候给自己找理由，反思一下会发现其实自己是在逃避。群防群治齐参与，发现问题要举报。,鼓励,positive
1006, 是你们用心灵点燃生命的灯，用坚强编织美丽彩虹;也是你们一次次伸出温暖的手，有爱才会永恒，无穷的力量都在逆行中!,鼓励,positive
1007, 多希望接到红包的时候，打开里面写着再来一包。体温表，大口罩，酒精消毒不传染。,鼓励,positive
1008, 懒惰和贫穷永远是丢脸的，所以每个人都会尽最大努力去对别人隐瞒财产，对自己隐瞒懒惰。菠菜含铁补血药，预防贫血抗衰老。,鼓励,positive
1009, 别人的钱和房子还有地位和你无关，你只有努力就行，现在什么样都不丢人。抗击疫情出经验，英雄奋战在前线。,鼓励,positive
1010, 期待春暖花开，我们一起沐浴在阳光下踏青的日子，这一天一定会来的，我们都要加油,鼓励,positive
1011, 微笑、原谅、遗忘，然后继续向前！真正的强者，不是没有眼泪的人，而是含着眼泪依然奔跑的人。武汉加油！祖国加油。,鼓励,positive
1012, 今天非常压抑，可能是最近一系列的事情接踵而来积压太久了。其实认真想想没有什么是挺不过去的，疫情结束了，一定要去走一走！,鼓励,positive
1013, 祝愿在一线抗疫情的医护人员，武汉人民，在家好好过年的人们，还有因为疫情不能回家的人们，新年快乐!平安幸福!,鼓励,positive
1014, 当你尽了自己的最大努力时，失败也是伟大的。我来说，你来写；一支笔，不交叉。,鼓励,positive
1015, 当有一天我们回首往事时，我们会记住我们的人生中曾两次与严重疫情相遇的经历，那经历中励志的、感动的部分会让我们感悟人生只有经历过的才是真实的。,鼓励,positive
1016, 偶尔隐匿的阳光，再来时更温暖;扑朔迷离的希望，出现时才令人惊喜。宁可独自守寂寞；决不约会不聚众；,鼓励,positive
1017, 祖国我爱您!加油!愿全国人民共渡难关，愿我亲爱的祖国跨过这次浩劫，愿世界人民迎来美好的明天,鼓励,positive
1018, 不是井里没有水，而是你挖的不够深。不是成功来的慢，而是你努力的不够狠。周末早安，朋友们！疫情进入高发期，坚决听从党领导。,鼓励,positive
1019, 期待春暖花开，新冠肺炎病毒被击败之时，我们能一起走进大山，亲眼看这日出、云海，看这里杜鹃花开，同时迎着冰瀑的春夏奇景。,鼓励,positive
1020, 感谢有你，培育我成长，我永远都为你，明天的辉煌努力。永远爱你，我们温馨的家。第三要洗手指缝，双手十指交叉洗。,鼓励,positive
1021, 你喜欢在知识的海洋里遨游，可要达到成功的彼岸，必须坚持不懈地努力，奋勇地拼搏！春节期间，风云变幻；疫情突发，源自武汉。,鼓励,positive
1022, 我想我觉得孤独的原因大概是既希望有人关心，又不想被谁过分打扰。五月，加油。多关注，不忽视，关注疫情勿信谣。,鼓励,positive
1023, 人生永远没有太晚的开始，因为有明天，今天永远只是起跑线，越努力，越幸运。高热咽痛显症状，及时就医并上报;,鼓励,positive
1024, 强大的意志力，即使面对着毁灭性的打击，依然能傲然挺立。为国分忧防传染，也给自己省大洋。,鼓励,positive
1025, 人应该进行超越能力的攀登，否则，天空的存在又有何意义？只要还有一口气，呆在家里守阵地。,鼓励,positive
1026, 人生如果拒绝磨难，便不会坚强、成熟、富有。有症状、及时医，快速查、就近去。,鼓励,positive
1027, 切实发挥防疫工作网络人员作用，严防输入性病例风险产生，确保发现一例、排查一例、上报一例。,鼓励,positive
1028, 岁数大了也变得多愁伤感，之前看电视剧看电影都不掉眼泪的我，看见各处关于武汉疫情的消息，泪目。武汉加油，中国加油。,鼓励,positive
1029, 你的诞生带给我希望，而我希望带给你幸福。洗手洗手最重要，消毒消毒要记牢。,鼓励,positive
1030, 人最重要的，是洋溢在脸上的自信，长在心底的善良，刻进生命力的坚强。来后居家先隔离，不要轻视不随意。,鼓励,positive
1031, 幸福就是跟我觉得最帅的蚂蚁，为别人眼里的小草，我们眼里的大树，一起努力奋斗。大家齐心勇攀登，坚决打赢防控战。,鼓励,positive
1032, 想要成功就要付出百分之百的努力，否则，就算是天才也会变成庸才。勤洗手来勤消毒，戴口罩来讲卫生；,鼓励,positive
1033, 毅力，是远航的船的帆，有了帆，船才可以到达成功的彼岸。众志成城，战胜疫情！,鼓励,positive
1034, 武汉加油，我们一起渡过这个泥泞的河，还我们自己一个澄净的天空，一起享受这片我们热爱的土地。,鼓励,positive
1035, 所有的胜利，与征服自己的胜利比起来，都是微不足道。所有的失败，与失去自己的失败比起来，更是微不足道。,鼓励,positive
1036, 没有不劳而获的成功，也没有轻易获得的幸福，世间的美好都是用一点一滴的拼搏与努力得到的。早发现，早隔离，医护资源要珍惜。,鼓励,positive
1037, 昨天还雪纷纷，今日便晴空万里[嘻嘻][嘻嘻][嘻嘻]春暖花开的日子不会太远了,鼓励,positive
1038, 太多的人，把努力当成了一种“人设”。而真正的努力，往往都悄无声息。口罩还是呼吸机，健康才是最唯一。,鼓励,positive
1039, 以更坚定的信心、更顽强的意志、更果断的措施，坚决打赢疫情防控的人民战争、总体战、阻击战。,鼓励,positive
1040, 传播知识，就是播种希望，播种幸福。老师，您就是这希望与幸福的播种人！看公告，守规矩，肺炎不会找到你。,鼓励,positive
1041, 人生没有等出来的富贵，只有拼出来的荣华。努力了才叫梦想，放弃了那只是妄想。多休息，不熬夜，听听音乐缓情绪。,鼓励,positive
1042, 只有树立远大的志向，不断去努力和拼搏，才能体会到生活的意义。指尖手心舞着搓，手腕转圈搓搓搓。,鼓励,positive
1043, 疫情结束了，我要回一趟武汉，看看我的亲朋好友们，回一趟母校，去江边走走，再去逛逛我喜欢的地方。晚安，千千万万的人民请保重。,鼓励,positive
1044, 多希望你是我的星星，虽然远在天际，但睡不着了，至少还可以去看看你。连续作战未就寝，一日三餐食没进，,鼓励,positive
1045, 紧握的双手，奔跑的身影，太让人感动！致敬白衣天使，致敬逆行的你们！要平安！,鼓励,positive
1046, 感谢白衣天使们的无私付出，戴口罩勤洗手少出门，从我做起!武汉加油，中国加油!,鼓励,positive
1047, 疫情何时结束我未曾知道，但我坚信疫情结束以后，你我一切都好。没有不可逾越的寒冬，没有不可战胜的病魔，乌云永远遮蔽不了太阳，疫情挡不住春天的来临。,鼓励,positive
1048, 为众人抱薪者，不可使他冻毙于风雪!为生命开路者，不可使他困顿于荆棘!,鼓励,positive
1049, 愿祖国强大愿人民安康愿疫情早日结束武汉加油中国加油！祈福][祈福][祈福],鼓励,positive
1050, 当你停下脚步时别忘了别人还在努力奔跑。新年到，病毒闹，送您健康要知道。,鼓励,positive
1051, 越努力越幸运，不要给年轻找太多借口，现在你能做的，除了努力，别无其他。冠状病毒没有胆，齐心协力把它赶。,鼓励,positive
1052, 保持良好个人卫生习惯，勤洗手、咳嗽或打喷嚏时用纸巾、毛巾等遮住口鼻，咳嗽或打喷嚏后及时洗手。尽量避免接触眼睛、鼻或口;,鼓励,positive
1053, 平安喜乐，未来可期！希望以后的日子眼里有光，笑里是坦荡！感谢所有的遇见与宠爱！祝自己生日快乐！我的第23个生日，你好请多指教！,鼓励,positive
1054, 情系江城，天佑中华，致敬所有战斗在一线的人们。武汉加油!中国加油!,鼓励,positive
1055, 看别人取得成功时，我们会说，他们的运气好；当他们遭遇失败时，就会说，他们不努力。不要以为藏匿起，很快就会找到你。,鼓励,positive
1056, 没有被禁锢的城，只有离不开的爱，再艰难，爱不会离开！武汉加油#中国加油!,鼓励,positive
1057, 齐抓共管，联防联控，尽锐出战，一鼓作气，全面打赢疫情防控这场硬仗。,鼓励,positive
1058, 在充满竞争的社会，你必须有能力战胜别人，否则就会被别人“吃掉”。发热不要慌，发热门诊帮。,鼓励,positive
1059, 努力只能及格，拼命才能优秀。要么出众要么出局，这是人生真谛。晚安！牢记洗手多消毒，不碰野味强防护。,鼓励,positive
1060, 每段青春都会苍老，但我希望记忆里的你一直都好。手要洗毒要消，时刻不忘戴口罩，量体温戴手套。,鼓励,positive
1061, 不努力拼搏以后拿什么见那些看不起我的人。消息不实不要传，为了你我都安全，全民一心战肺炎。,鼓励,positive
1062, 所谓强者，就是用胸膛把冰水浇湿的柴草烘干，重新点燃希望之火。感染人数在爬坡，治疗尚无特效药。,鼓励,positive
1063, 除了我们自己以外，没有人能贬低我们。如果我们坚强，就没有什么不良影响能够打败我们。,鼓励,positive
1064, 乞求一个挽留你的机会可是你连希望都不曾给我;谁也别去信谣言，别去花那冤枉钱。,鼓励,positive
1065, 坚定信心、同舟共济，科学防治、精准施策，坚决打赢疫情防控阻击战。,鼓励,positive
1066, 每个人心中所希望的，与最终所抵达的，都会有一段距离，这才是生活。企业防疫要重视，安全防护须记牢。,鼓励,positive
1067, 努力生活吧，一生被爱，一生爱人。硬条贴鼻要记牢，有效时间4小时。,鼓励,positive
1068, 点赞致敬新时代最可爱的白衣天使！我祈祷：中国人民，众志成城，齐心协力，科学防控，精准施测，打一场漂亮的胜利的没有硝烟的战争！,鼓励,positive
1069, 还是觉得应该为自己憧憬的那些事物努力一下，哪怕这力量微不足道，哪怕岁月迢迢。第七清洗小手腕，双手交换搓干净。,鼓励,positive
1070, 天佑我大中国，疫情快快过去!祈福祈福武汉加油，中国加油，在一线奋战的英雄们加油!为你们加油想你们致敬!,鼓励,positive
1071, 希望是美好的，它就像钻石一样闪耀，不试试怎么知道希望存不存在。勤洗双手多通风，保护家人多用功。,鼓励,positive
1072, 成熟的人需要面具，戴上，坚强面对社会；摘下，温柔面对家人。同舟共济抗肺炎，战胜疫情保平安。,鼓励,positive
1073, 一份爱心，一份力量，共抗疫情，武汉，加油!中国，加油!一份爱心一份力量，共抗疫情!,鼓励,positive
1074, 终于到了啥也不干在家躺着就能给社会做贡献的时候了！珍惜吧！可能这辈子就这一次了希望以后也不会有了，武汉加油。,鼓励,positive
1075, 只要坚持积极的理想，就能产生奋斗的勇气。疫情还没控制住，治疗方法有点难。,鼓励,positive
1076, 你喜欢篮球，所以我努力练习，你喜欢瘦的女生，所以我努力减肥，你喜欢她，我却没办法。病毒全逃跑，相信有奇迹，好运一定到。,鼓励,positive
1077, 乐观的人看到玫瑰，悲观的人只看到它的刺。守卡口，搞宣传，警示巡查把毒拦。,鼓励,positive
1078, 经过磨难的人，会比别人更懂得怎样去珍惜生活。众志成城，战胜疫情！,鼓励,positive
1079, 平时不努力，考试前用功几天，根本忙不过来，要想取得高分，必须平时抓紧！患者不须来回跑，医院结算找医保。,鼓励,positive
1080, 无论哪个地区的和平遭到破坏，世界各国的和平都会受到威胁。不赌博，拒麻将，会亲友，网上聚，。,鼓励,positive
1081, 现在你不努力。别说以后成家立业了。恐怕连为自己买墓地的钱都没有。莫信谣言胡对喝，欲仈新闻听事实。,鼓励,positive
1082, 祝福襄阳、祝福湖北，阴霾散去，小编等你摘下口罩，让我们面对面微笑，共克时艰，襄阳能，湖北能！,鼓励,positive
1083, 没有一个冬天不能逾越，没有一个春天不会到来，不知道多少人对这个春天充满了新的期待!愿早日春暖花开～愿早日国泰民安～,鼓励,positive
1084, 对待别人要能克制忍让，不可怀有仇恨。冲干净后不乱甩，要拿纸巾来擦干。,鼓励,positive
1085, 不要把悲观作为保护你失望情绪的缓冲器。乐观是希望之花，能赐人以力量。抗病毒，莫慌张，科学防控听召唤。,鼓励,positive
1086, 与其祈求生活平淡点，还不如祈求自己强大点。持续性努力，是改变人生最大的底气。大家不免着青惊，但是思想爱重视。,鼓励,positive
1087, 疫情期间宅在家不给国家添负担。不能出门的我也终于有时间完成自己的目标。,鼓励,positive
1088, 有全国万众一心，众志成城，有广大医护人员不破楼兰终不还的决心，我们一定能战胜疫情！待山花烂漫时，让全国人民看到你们的笑颜。,鼓励,positive
1089, 疫情之下，爱未远离，仪式感还是一定要有的，不能没有健康与爱，情人节快乐，虽然不能和你相见。,鼓励,positive
1090, 祁家事平和，花朝月夕多胜意，愿人间芳华，岁岁年年长安康，岁岁常喜乐，万事皆顺意。,鼓励,positive
1091, 祈祷所有的医护人员平平安安！祈求所有的患者早日康复！加油，武汉！加油，中国！谢谢你们！,鼓励,positive
1092, 只有努力奋斗了才有资格说运气不好，认定了就全力以赴的去做吧，让自己越变越好。大场合不去，独善其身好。,鼓励,positive
1093, 万众一心，众志成城!敬畏生命，拒绝野味!理性抗疫，科学防护!祝福祖国早日打赢这场疫情防控阻击战!加油武汉!加油中国!,鼓励,positive
1094, 武汉的同学，保护好自己！帮不了别的，只能送去这个，还不知道什么时候才能到达！武汉加油！,鼓励,positive
1095, 只要艰苦努力，奋发进取，在绝望中也能寻找到希望，平凡的人生终将会发出耀眼的光芒。不法分子其中藏；诈骗手段多样化；,鼓励,positive
1096, 特别的日子，向一线为疫情在辛勤工作的人致敬，没有一个冬天不可逾越，也没有一个春天不会来临。武汉挺住，河南加油。,鼓励,positive
1097, 泪目！一腔热血也好，职业操守也罢，有这样的一群人默默地付出，不知前路，无问西东，实乃国之大幸，吾辈楷模，武汉加油！中国加油！,鼓励,positive
1098, 愿菩萨保佑我的祖国母亲，早日战胜疫情，愿病毒及早被攻克，不要再继续扩散了，希望大家都平安,鼓励,positive
1099, 不想和别人一样，就要更努力的去闯，满头大汗。我正在追赶，很喘，但我会赶上。防寒添衣要保暖，通风透气舒适感。,鼓励,positive
1100, 真不是闹着玩的，大家出门一定要戴口罩，不要聚餐，不要走亲戚，在家躺着，就是为社会做贡献了,鼓励,positive
1101, 你的假装努力，欺骗的只有你自己。永远不要用战术上的勤奋，来掩饰战略上的懒惰。党委政府齐动员，专家医护都很强。,鼓励,positive
1102, 如果再不给自己找点儿乐子，那么这样的生活也太冠状了。加油武汉，加油中国，新年快乐！,鼓励,positive
1103, 阳光也不在那么任性了，它轻轻地抚摩着万物，柔柔地说着别离，它让万物记得冷冷的天里，它和爱一样的温暖，一样可以照亮心灵。,鼓励,positive
1104, 以前睡不着是单纯的睡多了，现在睡不着是因为环境，因为人，因为事，因为烦恼。越长大越发现，自己的负面情绪，只能一个人默默消化掉。,鼓励,positive
1105, 水再浑浊只要长久沉淀依然会分外清澄;人再愚钝只要足够努力一样能改写命运。服务水平超一流，科学防治保安全。,鼓励,positive
1106, 你总是间歇性努力，持续性一事无成。疫情防控靠大家，交通要道设关卡，,鼓励,positive
1107, 如果你因受挫而灰心丧气，你就成了一个逃亡者。人心齐，泰山移，为平安，多壮志。,鼓励,positive
1108, 能否从挫折中奋起，这是区别强者与弱者的分水岭。加油中国，加油武汉！,鼓励,positive
1109, 不为浮华所惑，在认定的道路上努力追求单纯的梦想，随之而来的将是丰厚的人生。防好控好安人心，健康第一莫大意。,鼓励,positive
1110, 即使生命柔弱，飘摇，像风雨中的一朵小花，也要努力的绽放，去触摸阳光的温暖。发现疫情及时报，早防早治效果好。,鼓励,positive
1111, 爱，犹如冬梅爱上夏雨，怨不得，犹如白昼的烟花，无论怎样努力的绽放，你依然看不见我的色彩。疫情命令重泰山，冲锋迎难护国安。,鼓励,positive
1112, 只希望疫情能早日结束，春暖花开之时我们都能走在街头不戴口罩，繁华与共！,鼓励,positive
1113, 用快乐去奔跑用心去倾听用思维去发展用努力去奋斗用目标去衡量用爱去生活。冠状病毒新肺炎，新年之际逞凶残。,鼓励,positive
1114, 人在顺境中会越来越单纯。而在逆境中会日趋成熟。不赌博，拒麻将，会亲友，网上聚，。,鼓励,positive
