,text,tag,senti_polarity
3329, 天下没有不散的筵席，流再多的泪，说再多的话，再多的不舍与无奈也不能阻止时间的推移。,无奈,negtive
3330, 人生又何尝不是如此匆匆的旅程，有许多东西还未曾来得及珍惜就随着时流消失不见。这是生命中一种无法抗拒的无奈，只有默默的接受。,无奈,negtive
3331, 也许现实的不公、家庭的压力，也许是某些时候我的无意言语，我的幼稚想法使我们之间存在一些不快，莫名的争吵，无谓的赌气，其实在任何时候我都清楚你对现实的无奈，知道你所背负的压力，懂得你内心所存在的矛盾。,无奈,negtive
3332, 心中倒是思绪万千，无奈，却是不知如何言表。只好独坐庭中，手握一杯热水，让那秀气的青山，透入心底的谈谈凉意，带着略显混乱的思绪，缓缓飘荡。,无奈,negtive
3333, 假如无奈逾越孤单就不能成长，不阅历成长就不会成熟。,无奈,negtive
3334, 学校里买了新校服，要知道，学生都有一种讨厌校服的心理，唉…当班主任把校服发到同学们手里，一个个拿着校服无奈的感叹，哀声片片啊。,无奈,negtive
3335, 为什么说相见不如怀念？那是因为相见只能让人在现实面前无奈的哀悼伤痛，而怀念却可以把已经注定的谎言变成曾经憧憬的童话，任你一点一点添加遐想。,无奈,negtive
3336, 【职场之法则】有些不厚道的上司会窃取下属的策划创意，或者把团队合作完成的项目算在自己头上，到上级那里邀功。职场有时很无奈，跟他直接当面硬碰硬，往往得不偿失。,无奈,negtive
3337, 之于爱情，最大的悲剧，不是飞蛾扑火般在挣扎中痛苦地死去，而是嫦娥奔月般在寂寞里无奈地活着，不老不死地活着……,无奈,negtive
3338, 在这份情感里，有着太多的幸福，太多的快乐，太多的痛，太多的泪，还有太多的无奈。每次想你都感觉心痛，而这种心痛不知道何时才是一个尽头。,无奈,negtive
3339, 每个人，都有自己的梦想；而每个人的梦想与现实的距离，究竟有多长有多远，是各不相同。但有一点是共同的。那就是，不甘于现实中的处境，不甘于生活中的无助，希望借助梦想，摆脱自己无奈的困境，幻想自己能够拥有美好而又前途光明的未来，不愿屈就在现实中迷惘和落寞，在梦想与现实的边缘，寻找心理平衡。,无奈,negtive
3340, 我一个人徒步走在人生的坎坷之路，一路上流放着我的孤独、无奈与苦涩。我所感受的生活，我所领悟的生活，我所缔造的生活，只能是无奈地微笑。,无奈,negtive
3341, 学会珍惜，懂得珍惜。人生在世，都有太多的无奈与不如意；回想经年的岁月，虽然没有硕果累累，倒也觉得充实，与己、与友、与亲无愧于心；虽不富裕倒也觉得心满意足。,无奈,negtive
3342, 要远行的男人对恋人说，你要等我，等我成功，我一定娶你。天真的你若是相信了，那你便会知道，等待的结果是，新娘不是你。你质问，为什么我一心等你，你却恋上别人。他自会说，你不知道寂寞是让人多么无奈。,无奈,negtive
3343, 举目向天，浩渺的苍穹承载了多少柔情蜜意，包蕴了多少寂寞无奈。繁星闪烁深邃似你清冽的眼眸，那一弯秋水映衬无尽的哀愁。月儿玉润皎洁似你素雅的容颜，一潭青碧散发无尽的温柔。今晚的夜空有我深情的凝望，有我无限的怅惘，思念如夜的魅影四处游荡。遥远的地方一定也有一双眼睛与我深情对视凝望，一颗思念的心把我紧紧拥抱。广寒宫内仙子寂寥，把盏独酌舞凄凉，举杯邀月诉离肠，心伤、心伤，无语泪两行。,无奈,negtive
3344, 每一天看风起云涌，便想徜徉于时空之中，每一刻听万物俱静，便想沉睡于思绪之外，每一次想起人生如梦，便总在想人生到底是怎样的风景，是风，是雾，是雨还是梦，于是在欲望的驱使下，没有了方向，陷入了迷茫，沉醉于梦幻，无奈，只好选择等待，因为在自己看来，除了等待不知道还有什么样的选择。,无奈,negtive
3345, 阳光很慵懒，心很无奈，一如我心中难以磨灭的忧伤，回忆，既是美丽，又是疼痛的。与其让它焚烧自己的内心，不如去到它的身边，看能否在火焰中找到新的希望。,无奈,negtive
3346, 尘世中，总有着太多的无奈，而渺小的我们却总是天真的想要去驾驭那些情愫，到头来，得到的又是什么，是忧伤还是快乐。,无奈,negtive
3347, 纵使有这么多的花儿争奇斗艳、风情万种，无奈我情独钟那国色天香的牡丹。于是我约了朋友，决定到著名的牡丹之乡山东菏泽一游，亲自领略一下雍容华贵、色艳香浓的菏泽牡丹。我们把这次旅行称之为牡丹之旅。,无奈,negtive
3348, 【一句话的故事】一对情侣坐地铁去世纪公园，出站之后两人因为哪个口近而争执起来。男朋友坚持1号口，女朋友则执意要走2号口，结果无奈之下男朋友只能求助于咨询台的工作人员。阿姨望了男孩子一眼，只说了一句：要去世纪公园就走1号口，要女朋友就走2号口。”,无奈,negtive
3349, 不肯放手，是因为迷失了自己找不到生活的方向。不肯放手，是因为幻想着谎言是一种无奈的借口。不肯放手，是因为最初的那个谎言美丽而动听。不肯放手，是因为不愿意从梦中醒来看到丑陋。,无奈,negtive
3350, 我走了，离开你的脚步是那样的不情愿，迟迟疑疑。你可知道，我曾回过头，你可看到我依恋的眼神，和我忧怨的无奈。我在心底发出轻轻的叹息，没有人听到，也没有人懂。,无奈,negtive
3351, 于无声处倾听凡尘落素，渐渐明白：人生，总会有许多无奈，希望、失望、憧憬、彷徨，苦过了，才知甜蜜；痛过了，才懂坚强；傻过了，才会成长。生命中，总有一些令人唏嘘的空白，有些人，让你牵挂，却不能相守；有些东西，让你羡慕，却不能拥有；有些错过，让你留恋，却终生遗憾。,无奈,negtive
3352, 当你真正去做些什么的时候，往往也是良多事都无奈回首的时候。,无奈,negtive
3353, 终是爱如骨，心似坚，梦遗之娇莫悲荒。终是缘如风，情似水，魂断之处已天涯。为谁追寻自由天空？为谁梦中相依相伴？为谁幻想一份痴恋？为谁终生痴情依然？转去多少无奈？流失多少思念？今生相伴，前缘今世，谁为臣妾邂逅一场风花雪月的缠绵？三世蚀骨，一梦千年，谁为臣妾演绎一场千古绝唱的爱恋？,无奈,negtive
3354, 【中国式教育误区】过高的期望，带来孩子的无望；过分的溺爱，带来孩子的无情；过频的干预，带来孩子的无奈；过度的保护，带来孩子的无能；过多的指责，带来孩子的无措。自然是孩子的天性，自由是孩子的本性。扼杀天性与本性，就是扼杀成长的活力与动力，如此教育不可能培养出创造性人才。,无奈,negtive
3355, 何为适龄，就是在别人看来适合结婚的年龄，到了适龄不管男女就会被家里朋友催。于是就有了两种无奈，一种是无疾而终的爱情，一种是没有爱情的婚姻，都令人伤感。于是我们都在准备结婚，再也没有时间谈恋爱。并不是所有人的婚姻都没有爱情，也不是所有爱情都无疾而终，可怕的是感同身受的对号入座。,无奈,negtive
3356, 面对朋友长辈的一脸恨铁不成钢的表情看着你，你无奈地笑笑甚至懒得去解释。一个人，怎么就不行了?我不还是过的好好的。我好不容易找到自己的生活节奏，为什么要改变它。,无奈,negtive
3357, 人在路上，有些剧情，只有自己写，才会有精彩结局；人随景走，有些无奈，只有自己释怀，才会走出迷途绝境；心在爱中，有些情缘，只有自己把握，才会有幸福可享。一程风雨一种顿悟，用清澈的眼睛看世界，能感知美好；一次坎坷一种历炼，用纯静的心灵解读人生，能坚守执念。看尽了人世繁华，方觉平淡为真；走过了山水人生，才知简单最美；品过了缘深情短，才懂珍惜最久。,无奈,negtive
3358, 有时感情很脆弱，脆弱得经不起一度的猜疑；有时心很容易受伤，受伤得无处可逃。欲言又止的无奈里，只因深深的疼惜；言不由衷的慌言里，藏着低至尘埃的眷恋。,无奈,negtive
3359, 双星良夜，耕慵织懒，应被群仙相妒。娟娟月姊满眉颦，更无奈风姨吹雨。——范成大《鹊桥仙七夕》,无奈,negtive
3360, 所谓坚强，不是硬撑着，哭的时候还要笑着。真正的坚韧，应该是哭的时候要彻底，笑的时候要开怀，说的时候要淋漓尽致，做的时候不要犹豫。即使生活有太多的无奈，也不能成为自己退缩的理由。只要坚强，总会到达目的地。既然在千锤百炼之后，我们已经没有了海誓山盟，不妨试着顺水而下，看能走的多远。,无奈,negtive
3361, 总记着初见时的惊艳、再见时的欢欣、离别时的凄怆、重聚时的欢喜、再别时的无奈，然而那些些欢喜与不舍，终已在我们别离之后，恰如一杯馥郁的浓茶，冲泡久了，终淡而无味。,无奈,negtive
3362, 有车固然方便，旅游当然美好，富裕自然幸福，但平淡是生活的无奈，是生活的真实，是生活的磨合。一顿饭菜，一盘水果，一个关心，是家庭生活情感的提升，是家庭生活品质的升华。,无奈,negtive
3363, 在初秋，醉觞倾情，烈酒依旧，浇不醒她那苦苦对人世的执着也饮不尽她那痴痴的天海的等待。被烈火焚烧的形体已不顾残存，只留真魂在人间离乱，无奈的伤感，无奈的缠绵，是亦非，已无法辨别。,无奈,negtive
3364, 【一句话的故事】老爹又胖了，衣服又挤了，可怜兮兮地打电话给我，抱怨衣服小了没衣服穿。我无奈，周末回家陪他买了新衣服。吃晚饭时，我因洗手慢了一点，远远听到老妈劝他：“你少吃点吧，都胖成什么样了。”“你懂什么，我胖了，女儿才会抽空回来给我买衣服，拖我去健身，天天打电话监视我，与我吵嘴。”,无奈,negtive
3365, 风的动源于追随云的爱，水的动源于围绕山的爱，天在动源于爱的无奈，地不动只是一直都在等待，而我时而动，时而静，因为我时而无奈，时而等待。,无奈,negtive
3366, 无奈打点忧伤，使寂寞的心渐渐茁壮，没有白天与黑夜，只有无尽的温暖与想念。,无奈,negtive
3367, 其实每次见你我也着迷，无奈你我各有角色范围，就算在寂寞梦内超出好友关系，唯在暗里爱你暗里着迷，无谓要你惹上各种问题。,无奈,negtive
3368, 【一句话的故事】“爸，我是你的儿子啊。”男人无奈的看着坐在轮椅上的父亲。父亲年老了，已经患有老年痴呆，母亲走的早，父亲却没有再娶。“我，我想要她！我想要她！”父亲突然像个孩子一样哭了起来，指着角落的方向。男人愣了愣，回头看去。那是母亲生前唯一留下的一张照片。,无奈,negtive
3369, 【职场心经】战国时期，有个名叫中山的小国家。有一次，中山的国君设宴款待国内名士，正巧羊肉羹不够了，无法让在场的人全都喝到，因此有一个叫司马子期的人就没有喝到羊肉羹。司马子期怀恨在心，到楚国劝楚王攻打中山国。由于楚国的实力很强，攻打中山国易如反掌，因此中山国很快就被攻破了，国王无奈，只好逃到了国外。,无奈,negtive
3370, 时光的掌文里，刻化着生活中的千姿百态，喜怒哀乐，变化无长。人生有太多的无奈与遗憾，人无完人，金无足赤。怀一颗淡然的心，看细水长流，花开花落，春去冬来。用真挚与善良感动生活中的点点滴滴。携一抹温情走过人间的风轻云淡，看云卷云舒。让那些清浅的时光像花一样灿烂，像水一样静美，潋滟着流年的每一处光环。,无奈,negtive
3371, 尘世如迷，生命如烟。飘着飘着就淡了，淡着淡着就散了，留足处，是不舍的依恋，回首时，是遗憾的告白。无奈的是我们只能用叹息的尾声，祭奠走过的烽烟，怀揣着对未来的憧憬，无意中等待着苍老。,无奈,negtive
3372, 朋友们有时候觉得我像个小孩，我无言以对，我很无奈。,无奈,negtive
3373, 你可以选择用另一种形式来爱我，而我会遵从你的意愿，尽管很无奈，但依然会欣然接受现实。,无奈,negtive
3374, 孤独的寂寞狂欢，无奈安抚心坎的寂寞一直。,无奈,negtive
3375, 什么是爱，什么又是无奈？无言的相对，莪是否已朙白。,无奈,negtive
3376, 如今的社会，为了各种关系而互相纠缠不清。为了更与平的相处，不得不说一个谎，可是却无奈的发现，哪里一个谎就能奏效？于是，有了为圆上一个谎而不得不说的又一个谎。,无奈,negtive
3377, 不读梦则不懂文，不写梦则不成文。用情舞墨，弄梦成文。在情与梦的交织里，绘就烟雨蒙蒙的人生。莲花净土，妙笔生香。无奈凡心，浸染了，尘世苍茫。,无奈,negtive
3378, 假如你能偶然想起有我这样一个人曾泛起在你的世界，我就知足了。没有无奈。,无奈,negtive
3379, 我们或许有无奈，但在青春的准则下却容不得你为自己便解。我们只能看着它带着鄙夷的目光，在有生之年里离我们远去。,无奈,negtive
3380, 那些随风远逝的心情，究竟还隐藏着多少未知的无奈。,无奈,negtive
3381, 一辈子的承诺不可以轻易说出口，你，给不起我未来。爱上你，只用了一瞬间，忘记你却用了一辈子，甚至还不够。幸福已经和我隔了一整个世纪，是我永远都触碰不到的遥远。曾经试着，用微笑细数你给的伤，无奈最后，泪却随微笑流出眼眶。,无奈,negtive
3382, 好聚好散，每个人都有自己的无奈。活着不是为了怀念昨天，而是要等待希望。哭完就把一切都留在昨天，永远不要去触及。,无奈,negtive
3383, 有时候无情是一种深情，更是一种无奈。,无奈,negtive
3384, 期待闪烁一个奇迹，期待当所有的梦被唤醒，浮现的是所有的真实。鱼儿理解不了水的无奈，风儿理解不了树的无语。一路鲜花一路风雨，起起伏伏，坎坎坷坷，这就是人生。,无奈,negtive
3385, 【一句话的故事】“这个项目和我，你选一个。”她把项目负责表放在桌上，望着发小。发小犹豫了好一会儿，拿起那份项目负责表便转身离开。她在身后冷笑，无奈的摇摇头，“这么多年了，我在你心里还比不上一个项目。”,无奈,negtive
3386, 男人与女人一样，有自己的想法，有自己的兴趣、爱好、工作、朋友、还有他们的无奈。也想与心爱的女人永远都生活在一起，想给她们幸福，想让她们快乐。他们总是希望在自己遇到困难时女人会一直陪在他身边，给他安慰与鼓励，而不是指责或是离开。,无奈,negtive
3387, 世间纷繁万般无奈，心头只求片刻安宁。,无奈,negtive
3388, 痛了，痛到哭了，于是选择了放手。放手是一种无奈的绝望，痛彻心扉曾经以为可以这样牵着一路走下去，可是放手了才明白，一切只是两条平行线偶然的相交，当一切都烟消云散，平行的依旧平行，即使相隔不远，也已是人各天涯。,无奈,negtive
3389, 我说，长长的一生中，怎么会有那么多的无奈，就像那无法停留的风啊，注定要离开曾经居住的街道，漂向远方。原来，在人生这场疮痍的流浪中，永远都会没有属于我安生的地方。我祈求着某天，也许我会突然喜欢上了这种没方向没目的的生活，我就站在街头中间，对着来来往往的路人没心没肺的撕笑着，然后抬头看一下那片灰得苍凉的天空，摆动我已透支的手，告别我苍白的一站，继续那段未知的疮痍旅程。,无奈,negtive
3390, 风平浪静的生活状态应该是最理想的状态了，无奈现实生活怎可能一帆风顺，平静的生活如海面风平浪静，但也会偶有风浪，甚至狂风大浪，所以我们都要学会勇敢面对。,无奈,negtive
3391, 那些想念，那些回忆。到处散步着无奈。,无奈,negtive
3392, 起三更背铺盖，到车站去排队，看前面人山排，看后面人海挤，费尽周折到俺，服务员笑颜开，无奈车票售完，心里悔恨晚矣，早知就应不睡，更早早来排队，现在只有重来。朋友晚上别睡，快去车站排队，早日回家团聚。,无奈,negtive
3393, 慢慢的知道了，在乎的伤害，时间的流逝，人的感情，往事的遗忘，现实的无奈，别人的不理解，面对现实的乐观，再好的东西都有失去的一天，再深的记忆也有淡忘的一天，再爱的人，也有远走的一天，再美的梦也有苏醒的一天。,无奈,negtive
3394, 有一种无奈想说说不了，但又不想彼此隐瞒。,无奈,negtive
3395, 想见的人，连样子都记不清了，应该无奈还是难过。想做的事情，永远也不敢做。想谈的心呢，还有谁在我身边默默倾听。,无奈,negtive
3396, 一抹浅浅的无奈，心不在。,无奈,negtive
3397, 笑就随心所欲，哭就畅快淋漓，爱就淋漓尽致，爱的痛楚，心知道，夜知道，泪知道；爱的距离，脚知道，梦知道，时间也知道。远离的爱，不是脚步而是时间；飘洒的爱，不是心情而是心境。爱是等待，最无奈的是爱无归期；人生，究竟有多少次别离，让我们断肠，不舍。岁月就是这样匆匆，这样无奈。,无奈,negtive
3398, 往事再美好，都已经尘封，人生是一种选择，亦是一种放弃。在有的时候我们的放弃，迫于无奈，含泪转身，走远了依旧频频地回望。所以，有些过去，关于幸福或伤痛，就只能深埋心底；有些希冀，关于现在的或将来，只能慢慢遗忘。,无奈,negtive
3399, 彼之年陌上花开，始春尤物却在水晶瓶里枯败。我是你难过时候的依赖，注定不能在你心里明亮的地方盛开。我是你寂寞时候的站台，注定我用所有也换不来你的青睐。哭笑不得篆刻了沉默的悲哀，自始至终只是写满了期待的无奈。我亦不再用什么来辑拜，决心从相遇起就一直怠慢。许久之后，我还在陌上花开。,无奈,negtive
3400, 花阁长亭曾留伫，思绪里，雁南归。料得相思。融融化秋水。长望孤远总无奈，千里外，情为谁。,无奈,negtive
3401, 世间哪有真情在，没人爱我真无奈，万水千山总是情，让我娶你行不行我愿意爱你照顾你保护你，一生一世。,无奈,negtive
3402, 心意相通，才能与时光相拥，你的爱，在我的世界里灿烂，用心体味的疼惜，是不能时时左右陪伴的心心相连，现实羁绊太多无奈，思念的两端，无言也?。,无奈,negtive
3403, 与其苦形于色，不如苦过之后，轻轻拭去眼角的残泪，用灿烂的笑脸遮掩忧伤，将暗涌深藏。正是这些刻骨铭心的痛让我们懂得了，珍惜生活，珍惜身边的人！喜而不语是一种豁达，朋友之间的戏虐，遭人误解后的无奈。这时过多的言辞申辩反让人觉得华而不实，莫不如留下一抹微笑，任他人作评。,无奈,negtive
3404, 有些等待是一种无奈，我只有把对你的思念写在笔尖下。有一些等待不能太漫长，已经枯萎在心里。有一种幸福不叫永远，但幸福有一个永恒的名字叫真情。,无奈,negtive
3405, 请记得微笑：被误解时微微一笑，是涵养；受委屈时坦然一笑，是豁达；挫败时乐观一笑，是自信；无奈时自嘲一笑，是达观；吃亏时轻轻一笑，是大度；窘迫时平静一笑，是胸怀；失意时泰然一笑，是洒脱，难过时努力一笑，是智慧。今天，请记得微笑。,无奈,negtive
3406, 正在寂寞的人能不能站起来，我在这里陪你无奈。,无奈,negtive
3407, 一天地理老师问同学们，河水向哪里流呀？一学生猛站起来唱到：大河向东流啊。老师没理会他，接着说，天上有多少颗星星啊？那位同学又唱到：天上的星星参北斗啊。老师气急：你给我滚出去！学生：说走咱就走啊。老师无奈说：你有病吧？学生：你有我有全都有啊！,无奈,negtive
3408, 【一句话的故事】你知道我在等你吗？相遇总是无奈，相爱无法简单，从一开始就注定了我们这不平凡的往来。因为你的疼痛，因为你的感受，紧牵着你的手不得不放开。我只想让你知道:无论你走的多远，我始终在原地，只为等着你回来。,无奈,negtive
3409, 我已把爱说的够明白，你为何还不断在瞎猜，还我的信没有任何对白，只想你明白我对你的溺爱，不要让我继续无奈，让我们一起拥抱幸福的精彩。,无奈,negtive
3410, 生活本来就是无奈的，每个人都不会任务自己很成功，但是每个人都会认为别人很成功。尽管在别人眼里自己已经很成功了。但是没有人会满足，因为每个人的欲望是不会被填满的，也可能是在每个人在回忆中，都有着一生无法忘怀的一些遗憾，所以认为自己并不成功。,无奈,negtive
3411, 风只会清凉那些小时，雨却会洗去身上的无奈。,无奈,negtive
3412, 无奈的现实给了我们无奈的背影，无奈的我们只能无奈的走下去，无奈的社会其实造就了很多像我一样无奈的灵魂，这就是这个无奈的社会，我们有时候也无能为力，只能走下去……,无奈,negtive
3413, 生活里好多人事，我们喜欢却不能接近，错误却不能纠正。即使心有不愿，情有不甘，我们一样无奈，一样无能。生活就是这样，人生就是如此，关键是提升自己。我们选择不了生命，但我们可以选择走过生命的方式。,无奈,negtive
3414, 现在的我们已经少了一份坚持，多了一份无奈，是生活改变了我们。,无奈,negtive
3415, 做错了，改正一下；伤心了，痛哭一下；厌倦了，回望一下；绝望了，无奈一下。在爱情没开始以前，你永远想象不出会那样地爱一个人；在爱情没结束以前，你永远想象不出那样的爱也会消失。,无奈,negtive
3416, 流年易逝，那段刻骨铭心的爱，一去不复返，那些遗憾与无奈，依然游曳在脑海间，尘缘散，情未了，一声再见，或者就此划下句点，多少憾事，化成一滴滴泪水，几度汹涌，几度沉溺，无论那时如何深爱，都变得遥远而清晰，有缘相恋，无缘相守，也许就是最大的无助。,无奈,negtive
3417, 生命的真谛，是简单与纯粹，可是，追逐的人生，忙碌的日子，想简单真难，因为我们要长大，要赚钱，要成功，过着过着，就失去了纯真，弄丢了简单。岁月中的营养，匆忙间，被吃成了果腹的快餐，光阴里的精华，忙碌中，被踩成了攀爬的基石，紧追快赶，琐碎捆绑，人情负累，就这样，身不由己的复杂起来。无奈会继续，生活不会停滞，把真实，坚持为活着的一种原则，把信念，晾晒成一种前行的坚强，追求着自己的追求，忙碌着自己的忙碌，坚持着自己的坚持。,无奈,negtive
3418, 有一种爱，明明是深爱，却说不出来。有一种爱，明明想撒手，却无奈离弃。有一种爱，明知是煎熬，却又躲不开。有一种爱，明知无前路，心却早已收不回来。,无奈,negtive
3419, 纵然我有百般不舍，也无奈你的冷淡言语最终只得被搁浅。,无奈,negtive
3420, ⊙无奈整个身心由里到外被甜言蜜语所浸透，任凭旁观者清而笑之劝之，也无法助她拔出一只脚来。,无奈,negtive
3421, 失意年华，人生驿站的长亭里，伫立着一个远去的疏影。黯然失色的感怀，裹藏太多的无奈，凝滞俨然的苍白，流淌着寂殇的情愫，单依独舞，浸染相思的孤影。捧着一支枯枝，独步移向落日余晖。残阳昏沉于西山，落日独锁孤舟，打湿一片圈圈点点，清风敛卷独愁，化似人比黄花更瘦。,无奈,negtive
3422, 所有的是是非非都烟消云散后，留下的便是无奈的平淡。,无奈,negtive
3423, 人生有太多的无奈，但又必须去接受。生活虽说触手可及，但也无可估量。为了生活，人们总是乐此不疲的追求着，痛也不说，累也不说，因为对于生活，我们无话可说。其实，生活就像酒坛子里的酒，酝酿久了便成了老窖，让人不由自主的沉醉在其中，宁愿醉身梦死，无法自拔，也不愿意醒来。,无奈,negtive
3424, 有缘无份，是人生的无奈。有份无缘，是人生的悲哀。,无奈,negtive
3425, 山有山的高度，人有人的性格，无须比较；风有风的无奈，事有事的区别，不必议论；行有行的方向，心有心的彷徨，无须强同；缘有缘的自由，爱有爱的选择，不必求恒。拥有的，就好好珍惜；幸福的，就好好享受。顺其自然，随心而为，做真实的自己，让生命少些遗憾，让人生多些无悔。,无奈,negtive
3426, 你隐了一脸笑容，却又无奈的牵动着，无数个夜里，我倏又想起了你，千百个思念，因你而起。,无奈,negtive
3427, 【一句话的故事】那天我接到一个小女孩的电话，她兴奋地喊我爸爸，说她与妈妈都好想我，问我什么时候回家。我安慰她说，我很快就会回去。接下来的几天，她不停地打电话催我回家，我无奈地说，你打错了，挂掉了电话。于是她再也没打来了。后来我打电话给她，她妈妈告诉我，她得了白血病，已经在医院去世了。,无奈,negtive
3428, 风儿没有目的的吹着，我的心没有归宿的悬着，不知道是风喜欢自由、随意，还是因没有找到目标而无奈；但是我的心却是真实的因努力找找定点而疼痛。,无奈,negtive
3429, 做一件事情久了，会生厌，渐渐失去了最初的热情，殊不知，只有在一件事情上执着追求与不懈进取的人，他成功的可能才是最大的。对住一个人久了，会生厌，老是希望能重新找找新的激情，殊不知，只有经过时间磨合与沉淀的情感才能真正的患难与共。时间可以掩埋许多无奈的记忆，也能发现许多遗失的美好。,无奈,negtive
3430, 我一个人欣赏悲哀，爱只剩下无奈。,无奈,negtive
3431, 终究，逃不过那些所谓的世俗无奈。,无奈,negtive
3432, 我无奈平息本人，只有一阵阵彷徨不定的脚步，涌动出我难以安静的情感里快要胀满的一团团热热的气流。,无奈,negtive
3433, 【一句话的故事】公猫和母猫一起路过咖啡馆。 母猫说，我想喝咖啡。 公猫无奈又心酸的说， 可是我没钱。 …… 第二天，面色苍白的公猫拿着钱兴冲冲的跑到咖啡馆， 却看到母猫端着咖啡和另一只公猫坐在一起。 他含泪出门，痛苦道： 你想要的我会拼命给你，可我真的需要时间啊。,无奈,negtive
3434, 生活太无奈，想死又不敢。,无奈,negtive
3435, 烟花一瞬，便是一段青春的回忆。一点悸动，一点无奈，一点伤惑，一点期盼，带着烟花落尽后的余温与来不及说出的道别。,无奈,negtive
3436, 曾经为了爱而默默等待，也曾问自己是否应该，爱与被爱都很无奈，也都需要关怀，也许你我相遇相识的时光短暂，不知道何时我才能到达，爱情的彼岸。,无奈,negtive
3437, 其实放弃也是一种爱，只不过是现实太过无奈。,无奈,negtive
3438, 每个人都有自己的精彩，也都有自己的无奈，只是是否有合适的心情去彼此欣赏。,无奈,negtive
3439, 其实做人，有太多的无奈、太多的矛盾、太多的痛苦、太多的心酸。,无奈,negtive
3440, 轻飘白发心犹真，伸指无奈情已深，剑旁正是尘土飞，只有青衣天已黑。,无奈,negtive
3441, 【生活哲理】人到中年，一个悟字，浓缩了人生的千言万语，明白了高处不胜寒，无力挽狂澜的世事沧桑与无奈，于是在不知不觉中学会笑看世事繁华，淡定人生心态，不求不可取，不求不可得，随遇而安，诸事顺其自然，学会感恩，无憾我心的做人，做事，不再奢望浮华之梦，不再渴望美酒。,无奈,negtive
3442, 好的生活就是不瞎想，做得多，要得少，常微笑，懂知足。几许年华，留下几许无奈，总会失去一些人，不舍得，只是因为念旧的原因。其实，每一个人的不可取代，只是你的一种心理暗示，远去的背影，怎么比得上迎面而来的笑脸。,无奈,negtive
3443, 每天的点到点犯困。点到点犯困。无奈，困的睁不开眼。,无奈,negtive
3444, 勤恳能够补充聪明的不足，但聪慧无奈填补怠惰的缺点。,无奈,negtive
3445, 那些伤害，他们没能逃避，那些无奈，他们没能躲避，那些挫折，他们勇敢面对，那些机会，他们努力珍惜，他们的失去，我们伤不起，他们的争取，我们要学习，残疾人日，献出我们的爱，做出我们的努力，让我们的世界更美丽。,无奈,negtive
3446, 面对冷酷的世间、无奈的场景，遇事妥协，不坚持到底，是大多数人、大多数时间的选择，因为妥协，退让很现实，很有好处。,无奈,negtive
3447, 青春，在嘲笑着我们。它嘲笑我们不懂得珍惜，嘲笑我们的世俗，嘲笑我们的懦弱。我们或许有无奈，但在青春的准则下却容不得你为自己便解。,无奈,negtive
3448, 原来寂寞可以给人一种居高临下的姿态，她突然觉得自己与众不同，更清醒，更无奈，这庆幸无奈中有着不符合年龄的清高，让她欲罢不能。《你好，旧时光》,无奈,negtive
3449, 整个死寂的空间静静地凝视着一颗早已老去的心，无奈地敲打着键盘，轻轻地触摸回忆的伤疤。,无奈,negtive
3450, 【一句话的故事】知名导演来找他们夫妻演戏，是关于婚外恋的。他说什么也不演，导演诱惑他：片酬双倍行不行？他还是不答应，百般无奈下导演只得作罢。走出门，她突然追出来与导演道歉：他就这破脾气，您别往心里去。导演好奇看向她。她不好意思的低下头：他说戏里戏外都是人生，这辈子只想与我做对安稳夫妻。,无奈,negtive
3451, 如果，思念真可以穿越千山万水，那么爱一转身之间，距离也已经是万水千山了。这该是怎样的一种痛楚的无奈？最大的错误就是将本应远远欣赏的东西，不知不觉中收进了自己的行囊。当爱里掺杂了自私的成分，奢想着要天长地久地拥有，所以失去的时候才会有如此落魄的失落。,无奈,negtive
3452, 有些无奈是可以改变的，有些则是我们所不能改变的。可以改变的，当你找到了解决它的突破口，你就找到了生活的出路，得以摆脱无奈。不可以改变的，当你学会了与它与谐相处，你就找到了生命中的火炬，得以重新燃点生活。,无奈,negtive
3453, 没太多美丽的回忆，只有残忍无奈的现实。,无奈,negtive
3454, 青春也有无奈与憋屈的一面，就好像一枝带刺的玫瑰，看似华丽却满身荆棘。,无奈,negtive
3455, 散开双臂，抱着她一起看着很精彩却很无奈的世界。,无奈,negtive
3456, 慢慢的才知道，即便有人对情感看的无所谓，你一定要坚信，人之间的感情，有可能会令所有东西都无法超越的，但记住，只是有可能。慢慢的才知道，原来现实如此的无奈。,无奈,negtive
3457, 你脸上的假笑，最终是你隐藏不了的无奈。,无奈,negtive
3458, 我想去找找梦想，可是，现实中太多的无奈与不舍，始终牵绊着我。,无奈,negtive
3459, 人生总是无奈，生活总是无情，也许，你期待的总是不能如愿，你渴望的总是不能实现；你执着的总是无缘，你追求的都是让你伤心的，你所努力的都是让你痛心的；你奇怪无奈，感伤无情。,无奈,negtive
3460, 七夕，无非是送送花，表表白，甜言蜜语脱口秀；牵牵手，搂一搂，花前月下走一走；电影院，咖啡厅，甜蜜背影秀一秀。恋人们约会的借口，光棍们无奈的嘶吼，假装联系一下的亲朋好友。,无奈,negtive
3461, 我们每天都有很多事情要忙，自己的，他人拜托的，自己心甘情愿为他人所作的，甚至说的为了一个毫不相识的陌生人感慨那么几句。我们处在这纷扰的社会，凌乱的氛围搅合着我们的情绪，一切的一切本不是我们愿意接受的，可到了交际场上我们还是满脸堆笑的举杯畅饮。这就是人生的无奈。,无奈,negtive
